CATEGORY	GO_ID	GO_LABEL_FULL	COUNT	PERCENTAGE	P_VALUE	GENES	LIST_TOTAL	POP_HITS	POP_TOTAL	FOLD_ENRICHMENT	BONFERRONI	BENJAMINI	FDR
GOTERM_MF_ALL	GO:0005488	GO:0005488~binding	1060	85.00400962309543	0.002512275440373051	PID1, MYLK, IL4I1, LIPE, TMEM88, GTSE1, WLS, HES6, GBP5, CCBE1, SDS, UNC5B, STARD9, CLDN5, RBP7, RBP4, CLDN8, FEZ1, AGTR1, SPARCL1, TXNIP, MYL9, ATF3, ABCB1, PARPBP, CRABP2, CDCA3, TTYH1, CDCA5, HPN, CRABP1, NCAPG, CDCA8, SLC5A1, GATA3, IQGAP3, NCAPH, HSD11B1, ADAMTS14, C6, PRKAR2B, PDGFD, ADAMTS18, EPB41L2, PIP5K1B, PPARGC1A, GPIHBP1, MYH7B, NGFR, CADM3, GSTM2, JUN, SRMS, ABCA5, TSLP, ABCA6, APCDD1L, ABCA9, FN1, ABCA8, CP, LARP6, COL1A1, FAM111B, FERMT1, COL1A2, DCHS2, FXYD1, HRC, FAT2, NMT2, FAT4, EZH2, GSTM5, SRPX, TFCP2L1, HOXC13, PTH1R, PEAR1, HOXC10, TMEM47, SHE, JPH2, HEY2, MMP28, OLR1, SH3BGRL2, DLGAP5, MYBPC1, ZNF483, RMI2, METRN, DUSP1, MAMDC2, BGN, EMP1, PTH2R, FOS, F3, DUSP6, MMP11, SLC7A5, GPRC5B, GPRC5A, PLSCR4, CKS2, PPARG, PAFAH1B3, CRYAB, RAPGEF3, LRRC15, KANK1, SYNPO2, COL11A1, PELI2, KCNA6, PTGS2, EGFR, RECQL4, PLAGL1, AGR2, SPP1, HAS3, AGR3, DMD, FLNC, JAM2, SPDEF, RIC3, KCNB1, WNT7B, ATAD2, ADAM33, SAMD4A, BMP8A, BBOX1, CENPE, CENPF, COL3A1, FABP4, CCDC8, ZNF219, CENPK, LGR6, LGR4, LIMS2, CRB3, CDKN3, RASL11B, FAM13C, DEFB1, CXCL13, CXCL14, EFEMP1, SLC16A6, LEPR, SLC16A7, NEK2, KPNA2, SLC16A3, PITX1, PPP1R16B, DGAT2, S100A1, ADIPOQ, OLFM4, FOXP3, CDC25A, FOXP2, FRMD3, SLC27A6, PKP1, ZNF677, DSC3, SHC4, COL17A1, PFKFB1, BLM, KCNE1, RNASEH2A, PFKFB3, KCNE4, TROAP, AGAP11, ECSCR, DPT, PKMYT1, FOXO1, SOCS2, SLC9A3R1, GRIA3, GRIA4, ZNF662, KL, ZBTB16, DCDC2, BMX, CORO2B, NDC80, TNFRSF10D, CXCL10, MLXIPL, CXCL12, OGN, SCGB3A1, CNTNAP2, PIWIL4, CELF2, FHL1, MCM10, FHL5, ECE2, FOXM1, MB, EXO1, BOC, PGM5, DST, PEG3, TNFRSF18, NRG1, NRG2, SLC25A18, ARL4A, ADORA2A, BIRC5, ITGA7, DSG1, TRIM59, DSG3, ST6GALNAC3, PPP1R12B, MET, DTL, L3MBTL4, PCOLCE2, UHRF1, LRP4, PPM1J, CKMT2, PARD6B, CDC45, PHKG1, PTPRZ1, CCDC85A, E2F1, E2F2, IGF2BP2, FCGR1A, BEND7, CTHRC1, NTRK2, PCDH9, NTRK3, SYT15, SYT13, NELL2, NOVA1, PRC1, MGP, KCNK3, EPHB6, DMGDH, MT1L, CPNE7, MT1M, FOXI1, TONSL, ICAM2, MT1X, IFI30, CDC20, TRIM29, ANPEP, EPHB1, TP63, SLC12A8, SLC34A2, ANK2, CYP39A1, SFRP1, SPATA17, SLPI, KCNQ4, TRIB3, KIF20A, ADCYAP1R1, RRAD, EPAS1, USHBP1, PCDH19, EVPL, PCDH18, PCDH17, NKAIN1, BRIP1, RACGAP1, TSPAN7, APOD, SCN3B, PCK1, TSPAN1, STAT5A, EGR1, EGR2, EGR3, ST8SIA1, ADHFE1, XRCC2, ST8SIA2, MICAL2, RASSF9, PTK6, PRG4, IGF1, HSPA12B, ANLN, TF, BPIFB1, PPP1R1A, CD209, PPP1R1B, ID4, SDC1, MRAP2, APOBEC3B, DIRAS3, CSRNP1, SYNM, CSRNP3, ECM2, KIF14, DOC2B, SLC7A11, KIF11, BRCA2, CHRDL1, KIF15, AKAP12, CRTAC1, FCER1A, CTSG, MUC15, CD36, ACADS, CD34, AASS, LYNX1, MME, MMD, HBA2, KIF23, SYN2, ANO5, RGMA, CNKSR2, BANK1, KIT, DEPDC1, ARHGEF4, KIF2C, TLCD1, MFGE8, DDR2, FOXC1, TAGLN, CRIP1, STX11, GNAI1, RELN, MGAT3, GPC3, XDH, IL33, IL34, AKR1C1, AKR1C3, AKR1C2, PLEKHA4, COX6C, SH3RF2, PER1, GPAM, KIF26A, KIF26B, TACC3, TACC1, RAMP1, SPC25, PNPLA2, MAD2L1, FHOD3, CCDC167, FOXA1, KLB, ERCC6L, GIMAP1, LOXL4, BUB1B, NR3C1, GIMAP7, ACTG2, GIMAP8, CELSR3, NR3C2, CLGN, RGS4, RGS2, AKR7A3, CAPN9, CAPN6, SCN9A, PALM, FAM3B, ENPP2, CAPN3, ENPP3, PAMR1, RGS6, TMOD1, OSR1, KMO, NPNT, MID1, ADAM19, CCNE2, MAP7D3, CCNE1, GPRIN1, GPD1, ADAM12, EEF1A2, MASP2, CCDC152, FBN2, PKDCC, NPR1, NPR2, NPR3, KLHL13, NDRG2, ACACB, CCNB2, CNN1, CCNB1, CYP11A1, RHPN1, ECT2, KLHL29, UBE2C, CAV2, CAV1, RARRES2, CRIM1, ISG15, INHBA, SYT8, BMP6, BMP2, IL6, GNAL, COL5A1, CPS1, UBE2S, UBE2T, KIF4A, COL5A2, ALPL, PYROXD2, AMOTL1, FGF10, TAT, HMGB3, LAMC2, LDB2, SOBP, RND3, RND1, TMEM220, LMNB1, GHR, CALB2, CYP26B1, CA3, CA4, MYBL2, ARHGEF15, MMP3, PLA2G4A, MMP9, ACTA2, CCNA2, EPN3, GREM2, VCAN, MMRN1, ELF5, CAT, MMRN2, SCN4A, ZMYND10, NAT8L, SCN4B, CREB5, LAMA2, DNAH6, LAMA3, PKD1L2, AURKB, PTHLH, AURKA, PDLIM3, GNG2, ACVR1C, CLMP, SV2B, CNR1, GNG7, ATOH8, SLIT3, PDLIM4, RRM2, LAMB3, PLA2G2A, SLC50A1, S100B, SOD3, MAPK10, TBX15, EEPD1, SBK1, MYO15B, S100P, THRSP, PTX3, TEK, VIT, CNTFR, MAML2, CLEC10A, C2ORF88, ABCA12, SLC4A4, SMC4, GLDN, SOX17, CREB3L1, HOXA3, PRSS8, HOXA7, HOXA5, HOXA4, CUBN, NUP210, SOX11, SOX10, ABCA10, BIN1, DAAM2, LGALS12, TYRO3, PRR15, FREM1, CFB, ASF1B, SLAIN1, WDR62, PRDM11, SKA3, ABO, SKA1, PLAC9, LDHB, FAM124A, FLRT2, PRDM16, LDHD, SLC19A3, ALX4, S100A14, PROM1, PLK4, FZD4, STARD10, DNAH14, PLK1, CDC7, CDC6, EHD2, SQLE, GJB2, MEX3A, TCN1, TNFSF4, GIPC2, PLCH2, CDKN1C, RET, MYOM1, TINAGL1, ADM, GPT, PYGM, HIF3A, MYOM2, RNF157, CHL1, AIFM2, ADAMTSL4, C1QTNF6, TRIM2, MRC1, NUF2, PBK, RBPMS2, RSPO3, COL10A1, RNF150, TK1, RSPO1, GPRASP1, ZNF367, TIMP4, CEP55, HELLS, ANXA1, ANXA3, TESC, TACR1, SERPINB5, CIT, TUBB2B, MRAS, TAL1, KIFC1, RGN, ANGPTL2, MYZAP, PLIN1, ANGPTL4, MOCS1, ANGPTL1, MGLL, PLIN5, RNF165, PRUNE2, ADCY4, FIGN, APOLD1, ADCY5, EPCAM, ABI3BP, METTL7A, RUNX1T1, AOC3, GSN, F10, CCL21, F12, G0S2, FMO2, NMNAT2, SULF1, SNCAIP, NFIB, ADM2, SMOC1, PLP1, FOSB, C16ORF89, MSRB3, ZNF334, CCL28, RERGL, SEMA5B, CHRM1, PROS1, HJURP, FAM107A, IRS2, FGF1, FGF2, CDC14B, FGF7, ZFP36, RIMS4, RIMS3, CDH2, TUBB3, TNN, CFL2, GYG2, TPD52, SEMA6A, SEMA6D, MOB3B, RAB31, MELK, CLIP4, ADAM8, ERG, HMMR, AK5, CYP4F22, RAD51AP1, TPO, ORC6, ITPRIPL1, ORC1, CLCA2, NDN, TPPP, IGFBP6, CD300LG, AP1M2, STRA6, FANCI, ANKRD29, ZNF781, ZG16B, FANCA, RCAN1, LRFN5, P4HA3, PIP, ALB, MAFF, CDK1, LHX6, NACAD, NES, PTTG3P, COL14A1, PIK3C2G, ADAMTS5, CLEC1A, ADAMTS1, CNGA1, C3ORF52, HMGCS2, SH3D19, TPRN, SLC13A2, CR1, VWF, GPX3, AVPR2, SORD, KCNAB1, ADRA2A, INMT, ASPN, C15ORF48, ASPM, ESPL1, SAPCD2, TNMD, ESRP1, MCM4, CEBPA, PLEKHH2, CCDC68, SEMA3D, SEMA3A, CCDC69, SEMA3G, TTK, NDNF, STOX2, CLEC3B, ABLIM3, RAB25, RAB26, MAL2, MEST, CACNG4, WASF3, IRX1, NLGN4X, ANGPT1, SPAG5, KCNIP2, IRX6, IRX4, KLF4, PTPN14, KLF2, MFAP4, NFASC, RAD51, LEP, MAB21L1, MFAP2, KLF9, PI16, FOLR2, CDO1, FOLR1, OXTR, HPSE2, AQP7, CALML3, ACSM5, AQP5, MKI67, AQP1, EDNRB, PDK4, SOX6, TNS4, SYNPO, PTGDS, SOX7, SOX5, TNS1, MUCL1, ACSL1, KRT8, EBF1, EBF2, EBF3, KRT5, ESCO2, OVOL1, MAPK8IP2, ARC, SIK2, TLN2, DNA2, LLGL2, SLC22A3, NECAB1, MAOB, GYPC, PDE1C, MAOA, IGSF1, TSHZ2, KLK5, APCDD1, IGSF9, KLK6, NUAK2, NAALAD2, TRPM6, SPTBN1, CDT1, NMB, BCL11A, STAC, PDE2A, CIDEA, DDIT4L, PYCR1, GNG11, CIDEC, ZWINT, PM20D2, TPX2, MARCO, ITM2A, RYR1, TOP2A, CLIC5, ROBO3, ROBO4, CITED1, HEPACAM2, HBB, VLDLR, MEOX2, MEOX1, RYR3, CX3CL1, ESM1, PRX, SOSTDC1, EDN1, EDN2, BHMT2, CLDN11, CEACAM6, TNNT1, RHOJ, MPPED2, TNNT3, ALDOC, TFF1, RHOU, VGLL1, DNASE1L3, SGK2, MATN3, MATN2, PTGER4, TNXB, ADH1C, ADH1B, ADH1A, HAAO, AMIGO2, IFI6, AKAP6, PTN, TYMS, GDPD5, PHYHIP, RASIP1, C10ORF90, TCEAL7, EGFLAM, WIF1, FAM184A, RAD54L, CORIN, GDF10, GINS2, ARNT2, SORBS1, LYVE1, TPPP3, KRT19, KRT18, FAP, KRT17, KRT16, KRT15, STAC2, KRT14, SAA1, SAA2, APBA1, TRIP13, F2RL2, TJP3, STEAP4, AMY2B, HOXA10, COMP, DOCK11, PTTG1, NUSAP1, SVEP1, PDE8B, KRT6B, POSTN, IL11RA, LMO3, VWDE, LIFR, ATP1B2, SHISA9, EMCN, COL4A6, PDE9A, ABCG2, CTTNBP2, DNAJC22, LTBP4, DTX1, LPL, ADRB2, COX7A1, FBLN5, FAM83H, EFNB3, CDH23, PMAIP1, MYH11, LONRF3, CLSPN, FAM83D, BTNL9, CBX7, STIL, CBX2, PTCH1, PTCH2, LRP1B, SELP, NR4A1, KIF18A, PLCXD3, EFNA3, DIAPH3, NR4A3, BMPR1B, CXCL9, ABCD2, PCDHGB7, THRB, HSPB6, PCDHGB4, HSPB7, PDE3B, LMOD1, HSPB2, SLC2A4, CXCL2, OASL, TMEM100, ALDH2, FDCSP, AOX1, PTGIS, PCDHGA2, MYEOV, ABCC6, PLAUR, ABCC9, MYRIP, KLF15, DCN, TGFBR2, TGFBR3, ALDH1A3, HSH2D, MYH3, ALDH1A2, ALDH1A1, CDH11, CASQ2, RBMS3, LTF, HLF, TUFT1, NRXN1, LEF1, LCAT, ATP1A2, PRELP, NCALD, MUC1, PDE11A, RASD1, WNT11, PALMD, POC1A, S1PR1, SNCG, LRIG3, NCAM1, BUB1, SNCA, CMTM7, POLQ, TCF7L1, HAGHL, NAP1L2, MEIS2, SHCBP1, CAPN13, CAPN11, DES, PPP2R2C, XPNPEP2, SPRY2, ATP13A5, SPRY1, PDE7B	1143	17056	18869	1.0259621334856595	0.9845957087079091	0.061095541474475976	0.057633829058200664
GOTERM_MF_ALL	GO:0004114	GO:0004114~3',5'-cyclic-nucleotide phosphodiesterase activity	7	0.5613472333600642	0.0025410442204574094	PDE11A, PDE1C, PDE2A, PDE3B, PDE7B, PDE8B, PDE9A	1143	24	18869	4.814924176144649	0.9853154220594103	0.061095541474475976	0.057633829058200664
GOTERM_MF_ALL	GO:0042277	GO:0042277~peptide binding	35	2.8067361668003206	0.0026898524683402064	OXTR, ADCYAP1R1, NPR1, NPR2, NPR3, ADRB2, PTH1R, CRIP1, GHR, EDNRB, TUBB3, ANPEP, LEPR, CD36, KPNA2, GRIA3, GRIA4, NGFR, GSTM2, MME, FZD4, KCNIP2, AVPR2, PTH2R, INHBA, MAPK8IP2, SLC7A5, MARCO, CD209, CAT, APBA1, PPARG, CRYAB, RAMP1, ITM2A	1143	339	18869	1.7043979384582828	0.9885352448103831	0.06295322826658509	0.0593862581297201
GOTERM_MF_ALL	GO:0005216	GO:0005216~ion channel activity	42	3.3680834001603848	0.0026942008480575893	RYR1, CLIC5, KCNE1, TTYH1, TMEM63C, KCNE4, PKD1L2, KCNA6, RYR3, AQP1, CNR1, KCNMB1, SCN9A, CLCA2, CNGA1, SCN7A, SLC17A7, GABRE, SCN3B, TRPM6, SCN3A, GRIA3, CACNG4, GRIA4, GABRP, KCNB1, KCNIP2, KCNK15, KCNAB1, ABCC9, ANO5, TMEM37, GPRIN1, FXYD1, CACHD1, KCNQ4, SCN4A, SCN2A, KCNK2, SCN4B, KCNK3, SCN2B	1143	430	18869	1.6124397241042545	0.9886178751557937	0.06295322826658509	0.0593862581297201
GOTERM_MF_ALL	GO:0017171	GO:0017171~serine hydrolase activity	25	2.0048115477145148	0.002814814166048679	CFD, HPN, KLK5, KLK7, KLK6, RELN, NAALAD2, CTSG, PRSS8, PAMR1, CORIN, F10, F12, MMP3, KLK10, MMP9, F3, PRSS12, KLK11, MMP11, FAP, ADAM8, MASP2, CFB, LTF	1143	215	18869	1.9195711001241125	0.9906871614123733	0.06485800974270498	0.06118311347036364
GOTERM_MF_ALL	GO:0004252	GO:0004252~serine-type endopeptidase activity	23	1.8444266238973537	0.0031954052380396888	CFD, F10, F12, HPN, MMP3, KLK5, F3, PRSS12, KLK10, MMP9, KLK11, KLK7, KLK6, MMP11, FAP, ADAM8, CTSG, MASP2, PRSS8, PAMR1, CORIN, CFB, LTF	1143	193	18869	1.9673117285209816	0.9950564178592664	0.07261886698503896	0.06850423558263169
GOTERM_MF_ALL	GO:0004872	GO:0004872~receptor activity	136	10.90617481956696	0.0033670341229912683	EPHB6, CNTFR, OXTR, CHRM1, GPR68, MRGPRF, LOXL4, NR3C1, CELSR3, AQP1, NR3C2, EDNRB, EFEMP1, ANPEP, ENPP2, LEPR, TNFRSF8, EPHB1, CUBN, PAQR4, UNC5A, SCARA5, IL11RA, UNC5B, LIFR, MELK, GPRIN1, TYRO3, AGTR1, PTGFR, ADCYAP1R1, PKDCC, NPR1, TMEM63C, NPR2, IGSF1, NPR3, HPN, LTBP4, HMMR, ADRB2, HCAR2, HCAR3, EFNB3, CLCA2, CD300LG, GRIA3, PLXNA4, GRIA4, STRA6, NGFR, SRMS, FZD4, PTCH1, PTCH2, CRIM1, PTK6, PRG4, BMX, LRP1B, TNFRSF10D, MARCO, EFNA3, NR4A3, CD209, CDK1, SDC1, BMPR1B, RET, RYR1, PIGR, ROBO4, VLDLR, PTH1R, PEAR1, RYR3, GHR, CLEC1A, MRC1, PBK, CNGA1, SOSTDC1, OLR1, FCER1A, CD36, CR1, MMD, TNFRSF18, AVPR2, PLAUR, ABCC9, PTH2R, TACR1, IL17RD, PRSS12, F3, GFRA2, ADRA2A, RGMA, TGFBR2, TGFBR3, GPRC5B, GPRC5A, ADORA2A, KIT, PPARG, MET, DDR2, PTGER4, NRXN1, TTK, EGFR, ACVR1C, PTPRZ1, CNR1, S1PR1, NCAM1, GABRE, FCGR1A, P2RY12, GABRP, NTRK2, NLGN4X, NTRK3, LYVE1, LILRB5, NELL2, ZNF219, TEK, FOLR2, LGR6, RAMP1, FOLR1, LGR4, F2RL2, GPR146	1143	1782	18869	1.2598935795202928	0.996284844508444	0.07413142146477501	0.06993108775911566
GOTERM_MF_ALL	GO:0060089	GO:0060089~molecular transducer activity	136	10.90617481956696	0.0033670341229912683	EPHB6, CNTFR, OXTR, CHRM1, GPR68, MRGPRF, LOXL4, NR3C1, CELSR3, AQP1, NR3C2, EDNRB, EFEMP1, ANPEP, ENPP2, LEPR, TNFRSF8, EPHB1, CUBN, PAQR4, UNC5A, SCARA5, IL11RA, UNC5B, LIFR, MELK, GPRIN1, TYRO3, AGTR1, PTGFR, ADCYAP1R1, PKDCC, NPR1, TMEM63C, NPR2, IGSF1, NPR3, HPN, LTBP4, HMMR, ADRB2, HCAR2, HCAR3, EFNB3, CLCA2, CD300LG, GRIA3, PLXNA4, GRIA4, STRA6, NGFR, SRMS, FZD4, PTCH1, PTCH2, CRIM1, PTK6, PRG4, BMX, LRP1B, TNFRSF10D, MARCO, EFNA3, NR4A3, CD209, CDK1, SDC1, BMPR1B, RET, RYR1, PIGR, ROBO4, VLDLR, PTH1R, PEAR1, RYR3, GHR, CLEC1A, MRC1, PBK, CNGA1, SOSTDC1, OLR1, FCER1A, CD36, CR1, MMD, TNFRSF18, AVPR2, PLAUR, ABCC9, PTH2R, TACR1, IL17RD, PRSS12, F3, GFRA2, ADRA2A, RGMA, TGFBR2, TGFBR3, GPRC5B, GPRC5A, ADORA2A, KIT, PPARG, MET, DDR2, PTGER4, NRXN1, TTK, EGFR, ACVR1C, PTPRZ1, CNR1, S1PR1, NCAM1, GABRE, FCGR1A, P2RY12, GABRP, NTRK2, NLGN4X, NTRK3, LYVE1, LILRB5, NELL2, ZNF219, TEK, FOLR2, LGR6, RAMP1, FOLR1, LGR4, F2RL2, GPR146	1143	1782	18869	1.2598935795202928	0.996284844508444	0.07413142146477501	0.06993108775911566
GOTERM_MF_ALL	GO:0005244	GO:0005244~voltage-gated ion channel activity	24	1.9246190858059342	0.0033960144854267033	RYR1, CLIC5, KCNE1, KCNB1, KCNIP2, KCNE4, KCNAB1, ABCC9, KCNA6, TMEM37, CNR1, SCN9A, CACHD1, KCNQ4, SCN7A, SCN4A, SCN2A, SCN3B, KCNK2, SCN3A, SCN4B, KCNK3, CACNG4, SCN2B	1143	206	18869	1.9232984226486254	0.9964598150161896	0.07413142146477501	0.06993108775911566
GOTERM_MF_ALL	GO:0045236	GO:0045236~CXCR chemokine receptor binding	6	0.48115477145148355	0.003553638560654558	CXCL10, CXCL9, CXCL12, CXCL13, CXCL2, CX3CL1	1143	18	18869	5.502770487022456	0.9972769057928321	0.0765647580795573	0.07222654996655044
GOTERM_MF_ALL	GO:0022832	GO:0022832~voltage-gated channel activity	24	1.9246190858059342	0.0036080431219512347	RYR1, CLIC5, KCNE1, KCNB1, KCNIP2, KCNE4, KCNAB1, ABCC9, KCNA6, TMEM37, CNR1, SCN9A, CACHD1, KCNQ4, SCN7A, SCN4A, SCN2A, SCN3B, KCNK2, SCN3A, SCN4B, KCNK3, CACNG4, SCN2B	1143	207	18869	1.9140071259208542	0.9975127261168206	0.07674030178611665	0.0723921472545344
GOTERM_MF_ALL	GO:0008307	GO:0008307~structural constituent of muscle	9	0.7217321571772253	0.003824344558120344	MYOM1, SYNM, KRT19, MYBPC1, CAPN3, MYH11, DMD, MYL9, MYOM2	1143	43	18869	3.4552279802234023	0.9982650047210315	0.08026240696718703	0.07571468770563454
GOTERM_MF_ALL	GO:0016462	GO:0016462~pyrophosphatase activity	81	6.495589414595028	0.0038866521371890717	RERGL, TOP2A, DIRAS3, ERCC6L, ABCD2, RASL11B, KIF14, KIF11, ABCA12, RND3, SMC4, GIMAP7, RND1, KIF15, RGS4, RGS2, TUBB3, ENPP2, ENPP3, RGS6, GBP5, HELLS, ANXA1, STARD9, ABCC6, KIF23, ABCC9, ARL4A, TUBB2B, ABCA10, MYH3, RAB31, MRAS, KIFC1, RHOJ, EEF1A2, MCM4, RHOU, KIF2C, KIF20A, DNA2, ABCG2, BLM, ABCB1, RRAD, PRUNE2, AGAP11, DNAH6, ATP1A2, FIGN, GNAI1, RECQL4, BRIP1, RASD1, ORC1, RAB25, RAB26, RAD54L, MYH11, TPPP, MYH7B, POLQ, ABCA5, ABCA6, XRCC2, ATAD2, DNAH14, ABCA9, ABCA8, GNG11, CENPE, KIF18A, RAD51, GNAL, MYO15B, KIF26A, KIF26B, KIF4A, ATP13A5, ALPL, TRIP13	1143	981	18869	1.363071588528498	0.9984360161125636	0.08026240696718703	0.07571468770563454
GOTERM_MF_ALL	GO:0004112	GO:0004112~cyclic-nucleotide phosphodiesterase activity	7	0.5613472333600642	0.00391877936367821	PDE11A, PDE1C, PDE2A, PDE3B, PDE7B, PDE8B, PDE9A	1143	26	18869	4.444545393364291	0.9985175020856158	0.08026240696718703	0.07571468770563454
GOTERM_MF_ALL	GO:0016818	GO:0016818~hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	81	6.495589414595028	0.0040470927214269845	RERGL, TOP2A, DIRAS3, ERCC6L, ABCD2, RASL11B, KIF14, KIF11, ABCA12, RND3, SMC4, GIMAP7, RND1, KIF15, RGS4, RGS2, TUBB3, ENPP2, ENPP3, RGS6, GBP5, HELLS, ANXA1, STARD9, ABCC6, KIF23, ABCC9, ARL4A, TUBB2B, ABCA10, MYH3, RAB31, MRAS, KIFC1, RHOJ, EEF1A2, MCM4, RHOU, KIF2C, KIF20A, DNA2, ABCG2, BLM, ABCB1, RRAD, PRUNE2, AGAP11, DNAH6, ATP1A2, FIGN, GNAI1, RECQL4, BRIP1, RASD1, ORC1, RAB25, RAB26, RAD54L, MYH11, TPPP, MYH7B, POLQ, ABCA5, ABCA6, XRCC2, ATAD2, DNAH14, ABCA9, ABCA8, GNG11, CENPE, KIF18A, RAD51, GNAL, MYO15B, KIF26A, KIF26B, KIF4A, ATP13A5, ALPL, TRIP13	1143	983	18869	1.3602982994368837	0.9988027762451539	0.08089309427526949	0.07630963986787026
GOTERM_MF_ALL	GO:0016817	GO:0016817~hydrolase activity, acting on acid anhydrides	81	6.495589414595028	0.0040470927214269845	RERGL, TOP2A, DIRAS3, ERCC6L, ABCD2, RASL11B, KIF14, KIF11, ABCA12, RND3, SMC4, GIMAP7, RND1, KIF15, RGS4, RGS2, TUBB3, ENPP2, ENPP3, RGS6, GBP5, HELLS, ANXA1, STARD9, ABCC6, KIF23, ABCC9, ARL4A, TUBB2B, ABCA10, MYH3, RAB31, MRAS, KIFC1, RHOJ, EEF1A2, MCM4, RHOU, KIF2C, KIF20A, DNA2, ABCG2, BLM, ABCB1, RRAD, PRUNE2, AGAP11, DNAH6, ATP1A2, FIGN, GNAI1, RECQL4, BRIP1, RASD1, ORC1, RAB25, RAB26, RAD54L, MYH11, TPPP, MYH7B, POLQ, ABCA5, ABCA6, XRCC2, ATAD2, DNAH14, ABCA9, ABCA8, GNG11, CENPE, KIF18A, RAD51, GNAL, MYO15B, KIF26A, KIF26B, KIF4A, ATP13A5, ALPL, TRIP13	1143	983	18869	1.3602982994368837	0.9988027762451539	0.08089309427526949	0.07630963986787026
GOTERM_MF_ALL	GO:0033293	GO:0033293~monocarboxylic acid binding	13	1.0425020048115476	0.004540555795551179	GSTM2, CRABP2, AKR1C1, CRABP1, AKR1C3, AKR1C2, ACACB, RBP7, CYP26B1, FABP4, ALB, PPARG, PTGDS	1143	84	18869	2.5548577261175685	0.9994738559467798	0.08845723497553	0.0834451915230286
GOTERM_MF_ALL	GO:0016918	GO:0016918~retinal binding	6	0.48115477145148355	0.004585486562926811	RBP7, RBP4, CRABP2, ALDH1A2, CRABP1, STRA6	1143	19	18869	5.213150987705484	0.99951181559664	0.08845723497553	0.0834451915230286
GOTERM_MF_ALL	GO:0004675	GO:0004675~transmembrane receptor protein serine/threonine kinase activity	6	0.48115477145148355	0.004585486562926811	TGFBR3, ACVR1C, LTBP4, SOSTDC1, BMPR1B, TGFBR2	1143	19	18869	5.213150987705484	0.99951181559664	0.08845723497553	0.0834451915230286
GOTERM_MF_ALL	GO:0042379	GO:0042379~chemokine receptor binding	12	0.9623095429029671	0.004750540583408274	CXCL10, CXCL9, CXCL12, CCL21, DEFB1, S100A14, CXCL13, CXCL2, NES, CXCL14, CCL28, CX3CL1	1143	74	18869	2.6770234801730863	0.9996292290902872	0.09058789457326813	0.08545512658659711
GOTERM_MF_ALL	GO:0005261	GO:0005261~cation channel activity	33	2.6463512429831595	0.004868595881054634	RYR1, KCNE1, TMEM63C, KCNE4, PKD1L2, KCNA6, RYR3, AQP1, CNR1, KCNMB1, SCN9A, CNGA1, SCN7A, SCN3B, TRPM6, SCN3A, GRIA3, CACNG4, GRIA4, KCNB1, KCNIP2, KCNK15, KCNAB1, ABCC9, TMEM37, CACHD1, KCNQ4, SCN4A, SCN2A, KCNK2, SCN4B, KCNK3, SCN2B	1143	326	18869	1.671086742991482	0.9996954655812194	0.0917840973485186	0.08658355174830117
GOTERM_MF_ALL	GO:0004672	GO:0004672~protein kinase activity	53	4.250200481154772	0.005279339667749083	EPHB6, RET, BUB1B, MYLK, EFEMP1, PDK4, PBK, SOSTDC1, NEK2, EPHB1, MMD, TGFBR2, CIT, TGFBR3, MELK, KIT, TYRO3, TRIB3, SIK2, MET, SGK2, DDR2, PKDCC, NPR1, NPR2, LTBP4, TTK, PKMYT1, EGFR, AURKB, AURKA, EFNB3, ACVR1C, NUAK2, PHKG1, TRPM6, BUB1, PLK4, NTRK2, SRMS, NTRK3, PLK1, CRIM1, PTK6, CDC7, BMX, NELL2, MAPK10, EFNA3, SBK1, CDK1, TEK, BMPR1B	1143	597	18869	1.4655619890059803	0.9998464716858964	0.09840926414377223	0.09283333235985745
GOTERM_MF_ALL	GO:0019842	GO:0019842~vitamin binding	19	1.5236567762630313	0.005574955823208162	KL, CUBN, SDS, CRABP2, TAT, CRABP1, PYGM, GPT, TYMS, ACACB, RBP7, RBP4, TCN1, P4HA3, ALDH1A2, ALB, FOLR2, FOLR1, STRA6	1143	154	18869	2.0367397257161035	0.9999062359372315	0.10252979954921664	0.09672039559645813
GOTERM_MF_ALL	GO:0008083	GO:0008083~growth factor activity	20	1.6038492381716118	0.005623997443627917	GDF10, IL34, BMP8A, NRG1, PTN, NRG2, INHBA, IGF1, FGF1, FGF2, BMP6, BMP2, FGF7, IL6, CXCL12, EFEMP1, PDGFD, OGN, TFF1, FGF10	1143	166	18869	1.9889531880804057	0.9999136020914305	0.10252979954921664	0.09672039559645813
