"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"go-bp_2021_gene_set (1)","regulation of dendritic spine morphogenesis (GO:0061001)","GO:0061001","1","0","32","129","1","14937","RELN"
"go-bp_2021_gene_set (1)","regulation of dephosphorylation (GO:0035303)","GO:0035303","1","0","15","643","1","14937","PPP1R16B"
"go-bp_2021_gene_set (1)","regulation of developmental growth (GO:0048638)","GO:0048638","1","0","31","1016","5","14937","LEP,GHR,STAT5A,IGF1,AGR2"
"go-bp_2021_gene_set (1)","regulation of digestive system process (GO:0044058)","GO:0044058","1","0","6","584","1","14937","FGF10"
"go-bp_2021_gene_set (1)","regulation of DNA biosynthetic process (GO:2000278)","GO:2000278","1","0","29","244","2","14937","FGF2,ADIPOQ"
"go-bp_2021_gene_set (1)","regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043516)","GO:0043516","1","0","28","843","1","14937","PMAIP1"
"go-bp_2021_gene_set (1)","regulation of DNA metabolic process (GO:0051052)","GO:0051052","1","0","46","558","2","14937","KPNA2,CDT1"
"go-bp_2021_gene_set (1)","regulation of delayed rectifier potassium channel activity (GO:1902259)","GO:1902259","1","0","18","965","4","14937","KCNE1,AKAP6,KCNAB1,KCNE4"
"go-bp_2021_gene_set (1)","regulation of collagen biosynthetic process (GO:0032965)","GO:0032965","1","0","19","758","3","14937","LARP6,IL6,CREB3L1"
"go-bp_2021_gene_set (1)","regulation of coagulation (GO:0050818)","GO:0050818","1","0","11","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of circadian sleep/wake cycle (GO:0042749)","GO:0042749","1","0","5","764","1","14937","PTGDS"
"go-bp_2021_gene_set (1)","regulation of cellular response to growth factor stimulus (GO:0090287)","GO:0090287","1","0","17","379","1","14937","SULF1"
"go-bp_2021_gene_set (1)","regulation of cellular response to heat (GO:1900034)","GO:1900034","1","0","79","148","1","14937","CRYAB"
"go-bp_2021_gene_set (1)","regulation of cellular response to hypoxia (GO:1900037)","GO:1900037","1","0","6","593","1","14937","CD34"
"go-bp_2021_gene_set (1)","regulation of cellular response to oxidative stress (GO:1900407)","GO:1900407","1","0","9","824","2","14937","FBLN5,AIFM2"
"go-bp_2021_gene_set (1)","regulation of cellular response to stress (GO:0080135)","GO:0080135","1","0","118","271","2","14937","CRYAB,CORO2B"
"go-bp_2021_gene_set (1)","regulation of cellular response to transforming growth factor beta stimulus (GO:1903844)","GO:1903844","1","0","24","253","2","14937","LTBP4,TGFBR3"
"go-bp_2021_gene_set (1)","regulation of centriole replication (GO:0046599)","GO:0046599","1","0","19","486","3","14937","C10ORF90,STIL,PLK4"
"go-bp_2021_gene_set (1)","regulation of centrosome cycle (GO:0046605)","GO:0046605","1","0","22","78","1","14937","AURKA"
"go-bp_2021_gene_set (1)","regulation of centrosome duplication (GO:0010824)","GO:0010824","1","0","32","257","2","14937","C10ORF90,STIL"
"go-bp_2021_gene_set (1)","regulation of cGMP-mediated signaling (GO:0010752)","GO:0010752","1","0","7","501","2","14937","PDE2A,PDE11A"
"go-bp_2021_gene_set (1)","regulation of chaperone-mediated autophagy (GO:1904714)","GO:1904714","1","0","8","884","2","14937","SNCA,EEF1A2"
"go-bp_2021_gene_set (1)","regulation of chemokine (C-X-C motif) ligand 2 production (GO:2000341)","GO:2000341","1","0","13","461","2","14937","LPL,KLF4"
"go-bp_2021_gene_set (1)","regulation of chemokine production (GO:0032642)","GO:0032642","1","0","42","358","5","14937","TSLP,LPL,EGR1,IL33,TNFSF4"
"go-bp_2021_gene_set (1)","regulation of chemokine-mediated signaling pathway (GO:0070099)","GO:0070099","1","0","8","782","2","14937","SLIT3,EDN1"
"go-bp_2021_gene_set (1)","regulation of chemotaxis (GO:0050920)","GO:0050920","1","0","32","532","2","14937","P2RY12,CCL21"
"go-bp_2021_gene_set (1)","regulation of chloride transport (GO:2001225)","GO:2001225","1","0","5","389","2","14937","ABCB1,GABRE"
"go-bp_2021_gene_set (1)","regulation of cholesterol biosynthetic process (GO:0045540)","GO:0045540","1","0","17","97","1","14937","FGF1"
"go-bp_2021_gene_set (1)","regulation of cholesterol esterification (GO:0010872)","GO:0010872","1","0","12","923","1","14937","AGTR1"
"go-bp_2021_gene_set (1)","regulation of cholesterol metabolic process (GO:0090181)","GO:0090181","1","0","21","270","1","14937","CES1"
"go-bp_2021_gene_set (1)","regulation of cholesterol storage (GO:0010885)","GO:0010885","1","0","16","369","3","14937","LPL,CES1,PPARG"
"go-bp_2021_gene_set (1)","regulation of cholesterol transport (GO:0032374)","GO:0032374","1","0","25","246","2","14937","ABCA8,ABCA5"
"go-bp_2021_gene_set (1)","regulation of chromatin assembly or disassembly (GO:0001672)","GO:0001672","1","0","7","482","1","14937","TAL1"
"go-bp_2021_gene_set (1)","regulation of chromatin binding (GO:0035561)","GO:0035561","1","0","12","558","1","14937","CDT1"
"go-bp_2021_gene_set (1)","regulation of chromatin organization (GO:1902275)","GO:1902275","1","0","14","75","1","14937","MKI67"
"go-bp_2021_gene_set (1)","regulation of chromatin silencing (GO:0031935)","GO:0031935","1","0","16","452","2","14937","CDC45,ATAD2"
"go-bp_2021_gene_set (1)","regulation of chromosome organization (GO:0033044)","GO:0033044","1","0","22","233","2","14937","BUB1,RMI2"
"go-bp_2021_gene_set (1)","regulation of cilium assembly (GO:1902017)","GO:1902017","1","0","64","995","1","14937","DCDC2"
"go-bp_2021_gene_set (1)","regulation of DNA recombination (GO:0000018)","GO:0000018","1","0","42","339","3","14937","RAD51,KPNA2,RAD51AP1"
"go-bp_2021_gene_set (1)","regulation of DNA repair (GO:0006282)","GO:0006282","1","0","45","584","2","14937","EGFR,FGF10"
"go-bp_2021_gene_set (1)","regulation of DNA replication (GO:0006275)","GO:0006275","1","0","53","574","7","14937","CCNA2,CDC6,ESCO2,EGFR,CDT1,BLM,DNA2"
"go-bp_2021_gene_set (1)","regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000371)","GO:2000371","1","0","5","71","1","14937","UHRF1"
"go-bp_2021_gene_set (1)","regulation of ER-associated ubiquitin-dependent protein catabolic process (GO:1903069)","GO:1903069","1","0","9","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of ERBB signaling pathway (GO:1901184)","GO:1901184","1","0","16","644","2","14937","EGFR,IFI6"
"go-bp_2021_gene_set (1)","regulation of erythrocyte differentiation (GO:0045646)","GO:0045646","1","0","37","40","2","14937","INHBA,HOXA5"
"go-bp_2021_gene_set (1)","regulation of establishment of cell polarity (GO:2000114)","GO:2000114","1","0","16","353","2","14937","GSN,KANK1"
"go-bp_2021_gene_set (1)","regulation of establishment of endothelial barrier (GO:1903140)","GO:1903140","1","0","17","241","1","14937","CLDN5"
"go-bp_2021_gene_set (1)","regulation of establishment of planar polarity (GO:0090175)","GO:0090175","1","0","88","849","4","14937","FZD4,SAPCD2,WNT11,CELSR3"
"go-bp_2021_gene_set (1)","regulation of establishment of protein localization (GO:0070201)","GO:0070201","1","0","15","271","1","14937","CORO2B"
"go-bp_2021_gene_set (1)","regulation of establishment or maintenance of cell polarity (GO:0032878)","GO:0032878","1","0","18","821","3","14937","KANK1,LLGL2,TEK"
"go-bp_2021_gene_set (1)","regulation of execution phase of apoptosis (GO:1900117)","GO:1900117","1","0","22","769","3","14937","CIDEA,FAP,PTGIS"
"go-bp_2021_gene_set (1)","regulation of exocytosis (GO:0017157)","GO:0017157","1","0","52","520","3","14937","ANXA1,SNCA,RAB26"
"go-bp_2021_gene_set (1)","regulation of exosomal secretion (GO:1903541)","GO:1903541","1","0","19","814","1","14937","SDC1"
"go-bp_2021_gene_set (1)","regulation of extracellular exosome assembly (GO:1903551)","GO:1903551","1","0","6","814","1","14937","SDC1"
"go-bp_2021_gene_set (1)","regulation of extracellular matrix constituent secretion (GO:0003330)","GO:0003330","1","0","8","356","1","14937","BMP2"
"go-bp_2021_gene_set (1)","regulation of extracellular matrix disassembly (GO:0010715)","GO:0010715","1","0","15","792","3","14937","FAP,IL6,DDR2"
"go-bp_2021_gene_set (1)","regulation of extracellular matrix organization (GO:1903053)","GO:1903053","1","0","15","792","2","14937","FAP,DDR2"
"go-bp_2021_gene_set (1)","regulation of extrinsic apoptotic signaling pathway (GO:2001236)","GO:2001236","1","0","64","250","2","14937","CAV1,G0S2"
"go-bp_2021_gene_set (1)","regulation of extrinsic apoptotic signaling pathway in absence of ligand (GO:2001239)","GO:2001239","1","0","28","10","1","14937","INHBA"
"go-bp_2021_gene_set (1)","regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)","GO:1902041","1","0","42","176","1","14937","SFRP1"
"go-bp_2021_gene_set (1)","regulation of fat cell proliferation (GO:0070344)","GO:0070344","1","0","7","470","2","14937","E2F1,PID1"
"go-bp_2021_gene_set (1)","regulation of fatty acid beta-oxidation (GO:0031998)","GO:0031998","1","0","14","991","3","14937","ABCD2,IRS2,PLIN5"
"go-bp_2021_gene_set (1)","regulation of fatty acid biosynthetic process (GO:0042304)","GO:0042304","1","0","29","303","3","14937","PDK4,ADIPOQ,MLXIPL"
"go-bp_2021_gene_set (1)","regulation of fatty acid metabolic process (GO:0019217)","GO:0019217","1","0","18","369","4","14937","PDK4,CAV1,ADIPOQ,PPARG"
"go-bp_2021_gene_set (1)","regulation of fatty acid oxidation (GO:0046320)","GO:0046320","1","0","16","931","3","14937","PDK4,PPARGC1A,NR4A3"
"go-bp_2021_gene_set (1)","regulation of feeding behavior (GO:0060259)","GO:0060259","1","0","12","153","1","14937","LEPR"
"go-bp_2021_gene_set (1)","regulation of fever generation (GO:0031620)","GO:0031620","1","0","5","525","1","14937","PTGS2"
"go-bp_2021_gene_set (1)","regulation of fibrinolysis (GO:0051917)","GO:0051917","1","0","13","623","2","14937","FAP,F12"
"go-bp_2021_gene_set (1)","regulation of fibroblast apoptotic process (GO:2000269)","GO:2000269","1","0","9","595","3","14937","SFRP1,PRDM11,TP63"
"go-bp_2021_gene_set (1)","regulation of epithelial to mesenchymal transition involved in endocardial cushion formation (GO:1905005)","GO:1905005","1","0","8","319","1","14937","TGFBR2"
"go-bp_2021_gene_set (1)","regulation of fibroblast migration (GO:0010762)","GO:0010762","1","0","21","232","1","14937","FGF2"
"go-bp_2021_gene_set (1)","regulation of epithelial cell migration (GO:0010632)","GO:0010632","1","0","51","584","6","14937","ENPP2,BMPER,PTN,RHOJ,HYAL1,FGF10"
"go-bp_2021_gene_set (1)","regulation of epithelial cell apoptotic process (GO:1904035)","GO:1904035","1","0","10","821","2","14937","ZFP36,TEK"
"go-bp_2021_gene_set (1)","regulation of DNA-dependent DNA replication (GO:0090329)","GO:0090329","1","0","12","566","2","14937","CDT1,BLM"
"go-bp_2021_gene_set (1)","regulation of DNA-dependent DNA replication initiation (GO:0030174)","GO:0030174","1","0","6","558","1","14937","CDT1"
"go-bp_2021_gene_set (1)","regulation of DNA-templated transcription in response to stress (GO:0043620)","GO:0043620","1","0","9","641","1","14937","MUC1"
"go-bp_2021_gene_set (1)","regulation of DNA-templated transcription, initiation (GO:2000142)","GO:2000142","1","0","61","107","2","14937","CDK1,CCNB1"
"go-bp_2021_gene_set (1)","regulation of dopamine receptor signaling pathway (GO:0060159)","GO:0060159","1","0","8","888","2","14937","CAV2,PALM"
"go-bp_2021_gene_set (1)","regulation of dopamine secretion (GO:0014059)","GO:0014059","1","0","25","936","4","14937","SNCA,SYT8,SYT15,SYT13"
"go-bp_2021_gene_set (1)","regulation of dopamine uptake involved in synaptic transmission (GO:0051584)","GO:0051584","1","0","8","299","1","14937","SNCA"
"go-bp_2021_gene_set (1)","regulation of double-strand break repair (GO:2000779)","GO:2000779","1","0","42","339","3","14937","FOXM1,RAD51,RAD51AP1"
"go-bp_2021_gene_set (1)","regulation of double-strand break repair via homologous recombination (GO:0010569)","GO:0010569","1","0","46","488","5","14937","RAD51,RMI2,POLQ,RAD51AP1,PARPBP"
"go-bp_2021_gene_set (1)","regulation of embryonic development (GO:0045995)","GO:0045995","1","0","36","48","1","14937","CDK1"
"go-bp_2021_gene_set (1)","regulation of endocytic recycling (GO:2001135)","GO:2001135","1","0","11","773","1","14937","EHD2"
"go-bp_2021_gene_set (1)","regulation of endocytosis (GO:0030100)","GO:0030100","1","0","61","299","2","14937","GPC3,SNCA"
"go-bp_2021_gene_set (1)","positive regulation of cation transmembrane transport (GO:1904064)","GO:1904064","1","0","41","873","6","14937","KCNE1,KCNMB1,AKAP6,ANK2,STAC,GNG2"
"go-bp_2021_gene_set (1)","regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235)","GO:1902235","1","0","22","843","2","14937","CREB3L1,PMAIP1"
"go-bp_2021_gene_set (1)","regulation of endothelial cell apoptotic process (GO:2000351)","GO:2000351","1","0","44","981","6","14937","ANGPT1,AKR1C3,ECSCR,TEK,NDNF,GATA3"
"go-bp_2021_gene_set (1)","regulation of endothelial cell chemotaxis (GO:2001026)","GO:2001026","1","0","15","480","3","14937","FGF1,FGF2,MET"
"go-bp_2021_gene_set (1)","regulation of endothelial cell chemotaxis to fibroblast growth factor (GO:2000544)","GO:2000544","1","0","7","232","2","14937","FGF1,FGF2"
"go-bp_2021_gene_set (1)","regulation of endothelial cell differentiation (GO:0045601)","GO:0045601","1","0","9","979","4","14937","ATOH8,TMEM100,APOLD1,XDH"
"go-bp_2021_gene_set (1)","regulation of endothelial cell migration (GO:0010594)","GO:0010594","1","0","89","821","12","14937","ATOH8,FGF1,FGF2,BMPER,PTN,RHOJ,GPLD1,ANGPT1,DCN,ANXA3,EDN1,TEK"
"go-bp_2021_gene_set (1)","regulation of endothelial cell-matrix adhesion via fibronectin (GO:1904904)","GO:1904904","1","0","6","704","1","14937","CEACAM6"
"go-bp_2021_gene_set (1)","regulation of endothelial tube morphogenesis (GO:1901509)","GO:1901509","1","0","5","321","2","14937","FGF1,CXCL10"
"go-bp_2021_gene_set (1)","regulation of entry of bacterium into host cell (GO:2000535)","GO:2000535","1","0","7","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of epidermal cell differentiation (GO:0045604)","GO:0045604","1","0","25","974","3","14937","MAFF,ZFP36,ABCA12"
"go-bp_2021_gene_set (1)","regulation of epidermal growth factor receptor signaling pathway (GO:0042058)","GO:0042058","1","0","67","11","1","14937","SPRY2"
"go-bp_2021_gene_set (1)","regulation of epidermal growth factor-activated receptor activity (GO:0007176)","GO:0007176","1","0","27","924","2","14937","GPRC5A,ADRA2A"
"go-bp_2021_gene_set (1)","regulation of epidermis development (GO:0045682)","GO:0045682","1","0","9","475","1","14937","MAFF"
"go-bp_2021_gene_set (1)","regulation of epinephrine secretion (GO:0014060)","GO:0014060","1","0","6","924","1","14937","ADRA2A"
"go-bp_2021_gene_set (1)","regulation of epithelial cell differentiation (GO:0030856)","GO:0030856","1","0","19","981","5","14937","CAV1,OSR1,MAFF,APOLD1,GATA3"
"go-bp_2021_gene_set (1)","regulation of signal transduction by p53 class mediator (GO:1901796)","GO:1901796","1","0","156","78","4","14937","TPX2,CDK1,EXO1,AURKA"
"go-bp_2021_gene_set (1)","regulation of lipopolysaccharide-mediated signaling pathway (GO:0031664)","GO:0031664","1","0","21","1013","4","14937","CX3CL1,CD36,BMP6,LTF"
"go-bp_2021_gene_set (1)","regulation of long-chain fatty acid import across plasma membrane (GO:0010746)","GO:0010746","1","0","6","808","2","14937","IRS2,ACSL1"
"go-bp_2021_gene_set (1)","regulation of potassium ion transport (GO:0043266)","GO:0043266","1","0","31","619","6","14937","KCNE1,KCNIP2,FHL1,KCNAB1,CASQ2,ANK2"
"go-bp_2021_gene_set (1)","regulation of presynapse assembly (GO:1905606)","GO:1905606","1","0","18","474","2","14937","SNCA,LRFN5"
"go-bp_2021_gene_set (1)","regulation of presynapse organization (GO:0099174)","GO:0099174","1","0","18","474","2","14937","SNCA,LRFN5"
"go-bp_2021_gene_set (1)","regulation of primary metabolic process (GO:0080090)","GO:0080090","1","0","130","369","4","14937","ACACB,GPAM,SQLE,PPARG"
"go-bp_2021_gene_set (1)","regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798)","GO:1903798","1","0","18","751","2","14937","EGFR,IL6"
"go-bp_2021_gene_set (1)","regulation of programmed cell death (GO:0043067)","GO:0043067","1","0","194","321","5","14937","CIDEC,BIRC5,CIDEA,TNFRSF10D,CXCL10"
"go-bp_2021_gene_set (1)","regulation of prostaglandin biosynthetic process (GO:0031392)","GO:0031392","1","0","7","525","2","14937","ANXA1,PTGS2"
"go-bp_2021_gene_set (1)","regulation of proteasomal protein catabolic process (GO:0061136)","GO:0061136","1","0","54","625","1","14937","ECSCR"
"go-bp_2021_gene_set (1)","regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434)","GO:0032434","1","0","102","77","1","14937","PLK1"
"go-bp_2021_gene_set (1)","regulation of protein acetylation (GO:1901983)","GO:1901983","1","0","13","283","1","14937","RAPGEF3"
"go-bp_2021_gene_set (1)","regulation of protein autophosphorylation (GO:0031952)","GO:0031952","1","0","37","504","2","14937","ADIPOQ,PDGFD"
"go-bp_2021_gene_set (1)","regulation of protein binding (GO:0043393)","GO:0043393","1","0","118","395","7","14937","PLK1,AURKA,CAV1,AURKB,CLDN5,BMP2,NES"
"go-bp_2021_gene_set (1)","regulation of potassium ion transmembrane transport (GO:1901379)","GO:1901379","1","0","54","199","5","14937","KCNE1,KCNIP2,CAV1,FHL1,KCNMB1"
"go-bp_2021_gene_set (1)","regulation of protein catabolic process (GO:0042176)","GO:0042176","1","0","102","520","7","14937","DTL,FAM83D,GPC3,EGFR,MAD2L1,FOXO1,RAB26"
"go-bp_2021_gene_set (1)","regulation of protein export from nucleus (GO:0046825)","GO:0046825","1","0","23","386","3","14937","GTSE1,RAPGEF3,PTPN14"
"go-bp_2021_gene_set (1)","regulation of protein glycosylation (GO:0060049)","GO:0060049","1","0","8","733","1","14937","RAMP1"
"go-bp_2021_gene_set (1)","regulation of protein import into nucleus (GO:0042306)","GO:0042306","1","0","36","469","2","14937","ECT2,APOD"
"go-bp_2021_gene_set (1)","regulation of protein insertion into mitochondrial membrane involved in apoptotic signaling pathway (GO:1900739)","GO:1900739","1","0","26","843","3","14937","E2F1,TP63,PMAIP1"
"go-bp_2021_gene_set (1)","regulation of protein kinase A signaling (GO:0010738)","GO:0010738","1","0","20","860","5","14937","ADRB2,ADIPOQ,AKAP6,AKAP12,PRKAR2B"
"go-bp_2021_gene_set (1)","regulation of protein kinase activity (GO:0045859)","GO:0045859","1","0","110","855","10","14937","RELN,CENPE,ECT2,SNCA,CCL21,TRIB3,DBNDD1,DDR2,SLC9A3R1,MMD"
"go-bp_2021_gene_set (1)","regulation of protein kinase C activity (GO:1900019)","GO:1900019","1","0","5","387","1","14937","EGFR"
"go-bp_2021_gene_set (1)","regulation of protein kinase C signaling (GO:0090036)","GO:0090036","1","0","14","802","1","14937","WNT11"
"go-bp_2021_gene_set (1)","regulation of protein localization (GO:0032880)","GO:0032880","1","0","66","855","1","14937","MMD"
"go-bp_2021_gene_set (1)","regulation of protein localization to cell periphery (GO:1904375)","GO:1904375","1","0","20","77","1","14937","PLK1"
"go-bp_2021_gene_set (1)","regulation of protein localization to cell surface (GO:2000008)","GO:2000008","1","0","33","596","2","14937","RIC3,GPM6B"
"go-bp_2021_gene_set (1)","regulation of protein localization to chromatin (GO:1905634)","GO:1905634","1","0","8","164","1","14937","CDCA5"
"go-bp_2021_gene_set (1)","regulation of protein dephosphorylation (GO:0035304)","GO:0035304","1","0","41","643","2","14937","CDCA2,PPP1R16B"
"go-bp_2021_gene_set (1)","regulation of potassium ion import (GO:1903286)","GO:1903286","1","0","8","605","1","14937","ATP1B2"
"go-bp_2021_gene_set (1)","regulation of potassium ion export across plasma membrane (GO:1903764)","GO:1903764","1","0","7","143","1","14937","KCNIP2"
"go-bp_2021_gene_set (1)","regulation of posttranscriptional gene silencing (GO:0060147)","GO:0060147","1","0","55","517","1","14937","NUP210"
"go-bp_2021_gene_set (1)","regulation of peptidyl-cysteine S-nitrosylation (GO:2000169)","GO:2000169","1","0","6","19","1","14937","DMD"
"go-bp_2021_gene_set (1)","regulation of peptidyl-lysine acetylation (GO:2000756)","GO:2000756","1","0","10","121","1","14937","KLF15"
"go-bp_2021_gene_set (1)","regulation of peptidyl-serine phosphorylation (GO:0033135)","GO:0033135","1","0","98","19","2","14937","SPRY2,DMD"
"go-bp_2021_gene_set (1)","regulation of peptidyl-threonine phosphorylation (GO:0010799)","GO:0010799","1","0","39","77","2","14937","SPRY2,PLK1"
"go-bp_2021_gene_set (1)","regulation of peptidyl-tyrosine phosphorylation (GO:0050730)","GO:0050730","1","0","92","807","11","14937","RELN,SFRP1,ENPP2,EGFR,GHR,ANGPT1,FGF10,BMP6,IGF1,IL6,FGF7"
"go-bp_2021_gene_set (1)","regulation of PERK-mediated unfolded protein response (GO:1903897)","GO:1903897","1","0","9","1016","1","14937","AGR2"
"go-bp_2021_gene_set (1)","regulation of peroxisome proliferator activated receptor signaling pathway (GO:0035358)","GO:0035358","1","0","9","991","3","14937","PTGIS,LMO3,PLIN5"
"go-bp_2021_gene_set (1)","regulation of pH (GO:0006885)","GO:0006885","1","0","11","145","1","14937","PDK4"
"go-bp_2021_gene_set (1)","regulation of phagocytosis (GO:0050764)","GO:0050764","1","0","58","244","1","14937","ADIPOQ"
"go-bp_2021_gene_set (1)","regulation of phagocytosis, engulfment (GO:0060099)","GO:0060099","1","0","10","654","1","14937","RAB31"
"go-bp_2021_gene_set (1)","regulation of phosphatase activity (GO:0010921)","GO:0010921","1","0","28","356","1","14937","BMP2"
"go-bp_2021_gene_set (1)","regulation of phosphatidylinositol 3-kinase activity (GO:0043551)","GO:0043551","1","0","35","532","4","14937","FGF2,KIT,P2RY12,CCL21"
"go-bp_2021_gene_set (1)","regulation of phospholipase A2 activity (GO:0032429)","GO:0032429","1","0","8","923","2","14937","ANXA1,AGTR1"
"go-bp_2021_gene_set (1)","regulation of phospholipase activity (GO:0010517)","GO:0010517","1","0","11","453","2","14937","SNCA,RGS2"
"go-bp_2021_gene_set (1)","regulation of phospholipase C activity (GO:1900274)","GO:1900274","1","0","15","565","3","14937","FGF2,KIT,NTRK3"
"go-bp_2021_gene_set (1)","regulation of phosphoprotein phosphatase activity (GO:0043666)","GO:0043666","1","0","38","800","1","14937","PPP1R1B"
"go-bp_2021_gene_set (1)","regulation of phosphorylation (GO:0042325)","GO:0042325","1","0","125","10","1","14937","INHBA"
"go-bp_2021_gene_set (1)","regulation of pinocytosis (GO:0048548)","GO:0048548","1","0","9","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of plasma membrane bounded cell projection assembly (GO:0120032)","GO:0120032","1","0","70","163","1","14937","CAV1"
"go-bp_2021_gene_set (1)","regulation of plasma membrane organization (GO:1903729)","GO:1903729","1","0","5","317","1","14937","GSN"
"go-bp_2021_gene_set (1)","regulation of plasminogen activation (GO:0010755)","GO:0010755","1","0","12","908","3","14937","CLEC3B,F12,HPN"
"go-bp_2021_gene_set (1)","regulation of platelet activation (GO:0010543)","GO:0010543","1","0","22","829","2","14937","PLA2G4A,SELP"
"go-bp_2021_gene_set (1)","regulation of platelet aggregation (GO:0090330)","GO:0090330","1","0","18","685","1","14937","ADAMTS18"
"go-bp_2021_gene_set (1)","regulation of podosome assembly (GO:0071801)","GO:0071801","1","0","10","317","1","14937","GSN"
"go-bp_2021_gene_set (1)","regulation of positive chemotaxis (GO:0050926)","GO:0050926","1","0","8","565","2","14937","F3,NTRK3"
"go-bp_2021_gene_set (1)","regulation of postsynapse organization (GO:0099175)","GO:0099175","1","0","28","490","1","14937","ARC"
"go-bp_2021_gene_set (1)","regulation of postsynaptic membrane potential (GO:0060078)","GO:0060078","1","0","35","766","2","14937","GABRE,MAPK8IP2"
"go-bp_2021_gene_set (1)","regulation of protein localization to early endosome (GO:1902965)","GO:1902965","1","0","8","528","1","14937","MGAT3"
"go-bp_2021_gene_set (1)","regulation of protein localization to membrane (GO:1905475)","GO:1905475","1","0","30","441","3","14937","GPC3,GSN,SPTBN1"
"go-bp_2021_gene_set (1)","regulation of protein localization to nucleus (GO:1900180)","GO:1900180","1","0","47","174","3","14937","CDK1,PLK1,GTSE1"
"go-bp_2021_gene_set (1)","regulation of protein localization to plasma membrane (GO:1903076)","GO:1903076","1","0","80","470","6","14937","LRRC15,SORBS1,STAC2,EGFR,SPTBN1,PID1"
"go-bp_2021_gene_set (1)","regulation of release of cytochrome c from mitochondria (GO:0090199)","GO:0090199","1","0","41","843","4","14937","MMP9,PLAUR,IGF1,PMAIP1"
"go-bp_2021_gene_set (1)","regulation of respiratory gaseous exchange by nervous system process (GO:0002087)","GO:0002087","1","0","5","91","1","14937","ATP1A2"
"go-bp_2021_gene_set (1)","regulation of respiratory system process (GO:0044065)","GO:0044065","1","0","7","91","1","14937","ATP1A2"
"go-bp_2021_gene_set (1)","regulation of response to biotic stimulus (GO:0002831)","GO:0002831","1","0","29","51","1","14937","CX3CL1"
"go-bp_2021_gene_set (1)","regulation of response to cytokine stimulus (GO:0060759)","GO:0060759","1","0","22","461","3","14937","LIFR,LRRC70,KLF4"
"go-bp_2021_gene_set (1)","regulation of response to external stimulus (GO:0032101)","GO:0032101","1","0","130","525","8","14937","CX3CL1,CAV1,ANXA1,CD36,TNFSF4,P2RY12,NMT2,PTGS2"
"go-bp_2021_gene_set (1)","regulation of response to oxidative stress (GO:1902882)","GO:1902882","1","0","12","824","1","14937","AIFM2"
"go-bp_2021_gene_set (1)","regulation of response to reactive oxygen species (GO:1901031)","GO:1901031","1","0","6","612","1","14937","FBLN5"
"go-bp_2021_gene_set (1)","regulation of response to stress (GO:0080134)","GO:0080134","1","0","13","357","2","14937","CORO2B,ABCB1"
"go-bp_2021_gene_set (1)","regulation of retinoic acid receptor signaling pathway (GO:0048385)","GO:0048385","1","0","14","856","4","14937","EZH2,AKR1C3,CYP26B1,KLF2"
"go-bp_2021_gene_set (1)","regulation of Rho protein signal transduction (GO:0035023)","GO:0035023","1","0","73","522","3","14937","KANK1,MET,RASIP1"
"go-bp_2021_gene_set (1)","regulation of rhodopsin mediated signaling pathway (GO:0022400)","GO:0022400","1","0","25","767","2","14937","NMT2,CNGA1"
"go-bp_2021_gene_set (1)","regulation of ribonuclease activity (GO:0060700)","GO:0060700","1","0","5","862","1","14937","OASL"
"go-bp_2021_gene_set (1)","regulation of RIG-I signaling pathway (GO:0039535)","GO:0039535","1","0","19","862","1","14937","OASL"
"go-bp_2021_gene_set (1)","regulation of RNA metabolic process (GO:0051252)","GO:0051252","1","0","65","922","5","14937","PRX,NOVA1,IGF2BP2,OASL,ESRP1"
"go-bp_2021_gene_set (1)","regulation of RNA splicing (GO:0043484)","GO:0043484","1","0","76","396","1","14937","PRX"
"go-bp_2021_gene_set (1)","regulation of ruffle assembly (GO:1900027)","GO:1900027","1","0","24","363","3","14937","CAV1,KANK1,P2RY12"
"go-bp_2021_gene_set (1)","regulation of ryanodine-sensitive calcium-release channel activity (GO:0060314)","GO:0060314","1","0","25","577","5","14937","DMD,JPH2,GSTM2,AKAP6,CASQ2"
"go-bp_2021_gene_set (1)","regulation of saliva secretion (GO:0046877)","GO:0046877","1","0","6","584","2","14937","AQP1,FGF10"
"go-bp_2021_gene_set (1)","regulation of sarcomere organization (GO:0060297)","GO:0060297","1","0","6","782","1","14937","EDN1"
"go-bp_2021_gene_set (1)","regulation of secretion (GO:0051046)","GO:0051046","1","0","15","739","4","14937","CES1,GPLD1,FGF10,NRG1"
"go-bp_2021_gene_set (1)","regulation of secretion by cell (GO:1903530)","GO:1903530","1","0","59","189","2","14937","ANXA1,SAA1"
