"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"go-mf_2021_gene_set","protease binding (GO:0002020)","GO:0002020","1","0","118","232","4","11936","A2M,BDKRB2,BIN1,ADAMTSL4"
"go-mf_2021_gene_set","protein binding involved in heterotypic cell-cell adhesion (GO:0086080)","GO:0086080","1","0","10","560","1","11936","CD200"
"go-mf_2021_gene_set","protein kinase A catalytic subunit binding (GO:0034236)","GO:0034236","1","0","13","658","2","11936","PRKAR2B,RYR2"
"go-mf_2021_gene_set","protein kinase A regulatory subunit binding (GO:0034237)","GO:0034237","1","0","22","658","2","11936","AKAP6,RYR2"
"go-mf_2021_gene_set","protein kinase activator activity (GO:0030295)","GO:0030295","1","0","63","557","5","11936","GAS6,TPX2,FGF13,PRKAG2,NCKAP1L"
"go-mf_2021_gene_set","protein kinase C activity (GO:0004697)","GO:0004697","1","0","14","106","1","11936","PRKCB"
"go-mf_2021_gene_set","protein kinase C binding (GO:0005080)","GO:0005080","1","0","45","341","4","11936","PRKCB,TOP2A,DACT3,ADCY4"
"go-mf_2021_gene_set","protein kinase inhibitor activity (GO:0004860)","GO:0004860","1","0","43","768","7","11936","CIT,PPP1R1B,SOCS3,CDKN1C,PARVA,GMFG,SNCA"
"go-mf_2021_gene_set","protein phosphatase 1 binding (GO:0008157)","GO:0008157","1","0","23","573","1","11936","PPP1R3B"
"go-mf_2021_gene_set","protein phosphatase binding (GO:0019903)","GO:0019903","1","0","123","234","2","11936","PDLIM4,NEK2"
"go-mf_2021_gene_set","protein phosphatase inhibitor activity (GO:0004864)","GO:0004864","1","0","29","396","2","11936","PPP1R14A,PPP1R1B"
"go-mf_2021_gene_set","protein phosphatase regulator activity (GO:0019888)","GO:0019888","1","0","57","23","1","11936","RCAN2"
"go-mf_2021_gene_set","protein phosphorylated amino acid binding (GO:0045309)","GO:0045309","1","0","42","576","1","11936","SHE"
"go-mf_2021_gene_set","protein serine/threonine kinase activator activity (GO:0043539)","GO:0043539","1","0","37","410","3","11936","CCNB1,CKS2,CKS1B"
"go-mf_2021_gene_set","protein serine/threonine kinase activity (GO:0004674)","GO:0004674","1","0","344","520","22","11936","PRKCB,AURKA,TGFBR2,MYLK,LRRK2,NEK2,TTK,CDC7,MELK,PLK1,CDK1,RPS6KA2,CIT,AURKB,PKMYT1,PLK4,CHEK1,SBK1,STK32B,PBK,MAP3K8,GRK5"
"go-mf_2021_gene_set","protein serine/threonine kinase inhibitor activity (GO:0030291)","GO:0030291","1","0","30","555","4","11936","CIT,PRKAR2B,PKIG,PRKAG2"
"go-mf_2021_gene_set","protein serine/threonine phosphatase activity (GO:0004722)","GO:0004722","1","0","62","25","1","11936","DUSP1"
"go-mf_2021_gene_set","pyruvate dehydrogenase (acetyl-transferring) kinase activity (GO:0004740)","GO:0004740","1","0","5","8","1","11936","PDK4"
"go-mf_2021_gene_set","quaternary ammonium group transmembrane transporter activity (GO:0015651)","GO:0015651","1","0","11","374","1","11936","SLC22A3"
"go-mf_2021_gene_set","R-SMAD binding (GO:0070412)","GO:0070412","1","0","19","142","1","11936","FOS"
"go-mf_2021_gene_set","RAGE receptor binding (GO:0050786)","GO:0050786","1","0","9","619","1","11936","S100B"
"go-mf_2021_gene_set","S-methyltransferase activity (GO:0008172)","GO:0008172","1","0","7","36","1","11936","BHMT2"
"go-mf_2021_gene_set","secondary active transmembrane transporter activity (GO:0015291)","GO:0015291","1","0","56","187","1","11936","SLC5A6"
"go-mf_2021_gene_set","semaphorin receptor binding (GO:0030215)","GO:0030215","1","0","23","460","4","11936","SEMA5B,SEMA3G,SEMA3E,SEMA3B"
"go-mf_2021_gene_set","sequence-specific mRNA binding (GO:1990825)","GO:1990825","1","0","10","54","1","11936","RBM24"
"go-mf_2021_gene_set","serine-type endopeptidase inhibitor activity (GO:0004867)","GO:0004867","1","0","60","35","1","11936","A2M"
"go-mf_2021_gene_set","SH2 domain binding (GO:0042169)","GO:0042169","1","0","32","564","1","11936","DLC1"
"go-mf_2021_gene_set","SH3 domain binding (GO:0017124)","GO:0017124","1","0","62","599","1","11936","MAPK15"
"go-mf_2021_gene_set","sialyltransferase activity (GO:0008373)","GO:0008373","1","0","21","578","3","11936","ST6GALNAC6,ST8SIA1,ST6GALNAC3"
"go-mf_2021_gene_set","signal sequence binding (GO:0005048)","GO:0005048","1","0","42","262","1","11936","KPNA2"
"go-mf_2021_gene_set","signaling receptor complex adaptor activity (GO:0030159)","GO:0030159","1","0","39","163","2","11936","SORBS1,LRRK2"
"go-mf_2021_gene_set","single-stranded DNA binding (GO:0003697)","GO:0003697","1","0","97","424","9","11936","CRY2,MCM2,BLM,CDC45,RAD51AP1,MCM10,RAD51,MCM4,BRCA2"
"go-mf_2021_gene_set","single-stranded DNA exodeoxyribonuclease activity (GO:0008297)","GO:0008297","1","0","9","233","1","11936","EXO1"
"go-mf_2021_gene_set","small GTPase binding (GO:0031267)","GO:0031267","1","0","175","277","5","11936","CDC42EP2,LRRK2,NGFR,BIRC5,CAV1"
"go-mf_2021_gene_set","sodium channel activity (GO:0005272)","GO:0005272","1","0","38","710","6","11936","SCN7A,GRIK3,CACNA1H,SCN4B,SCN1B,GRIK5"
"go-mf_2021_gene_set","sodium channel inhibitor activity (GO:0019871)","GO:0019871","1","0","8","617","1","11936","SCN1B"
"go-mf_2021_gene_set","sodium ion binding (GO:0031402)","GO:0031402","1","0","6","18","1","11936","ATP1A2"
"go-mf_2021_gene_set","sodium ion transmembrane transporter activity (GO:0015081)","GO:0015081","1","0","28","73","1","11936","SLC9A9"
"go-mf_2021_gene_set","S-adenosylmethionine-dependent methyltransferase activity (GO:0008757)","GO:0008757","1","0","43","696","3","11936","INMT,DNMT3B,GAMT"
"go-mf_2021_gene_set","prostaglandin E receptor activity (GO:0004957)","GO:0004957","1","0","5","711","2","11936","PTGER3,PTGER4"
"go-mf_2021_gene_set","RNA polymerase II-specific DNA-binding transcription factor binding (GO:0061629)","GO:0061629","1","0","190","178","4","11936","MYOCD,FOS,LDB2,KLF4"
"go-mf_2021_gene_set","RNA polymerase II general transcription initiation factor binding (GO:0001091)","GO:0001091","1","0","5","643","1","11936","ESR1"
"go-mf_2021_gene_set","rDNA binding (GO:0000182)","GO:0000182","1","0","5","426","1","11936","TSPYL2"
"go-mf_2021_gene_set","receptor antagonist activity (GO:0048019)","GO:0048019","1","0","28","737","1","11936","DKK1"
"go-mf_2021_gene_set","receptor ligand activity (GO:0048018)","GO:0048018","1","0","307","568","25","11936","IL6,GREM2,SEMA5B,IL33,SEMA3G,FGF2,BMP5,IL34,INHBA,GAS6,FGF7,TSLP,CSF3,EPHA7,SEMA3E,CX3CL1,BDNF,SEMA3B,WNT2B,BMP8B,IGF1,HGF,TNFSF12,WNT2,HBEGF"
"go-mf_2021_gene_set","receptor tyrosine kinase binding (GO:0030971)","GO:0030971","1","0","56","214","1","11936","GAS6"
"go-mf_2021_gene_set","retinoic acid receptor binding (GO:0042974)","GO:0042974","1","0","18","57","1","11936","NR4A2"
"go-mf_2021_gene_set","retinoid binding (GO:0005501)","GO:0005501","1","0","34","269","1","11936","PTGDS"
"go-mf_2021_gene_set","retinoid X receptor binding (GO:0046965)","GO:0046965","1","0","11","57","1","11936","NR4A2"
"go-mf_2021_gene_set","retinol binding (GO:0019841)","GO:0019841","1","0","7","740","1","11936","RBP1"
"go-mf_2021_gene_set","ribonuclease activity (GO:0004540)","GO:0004540","1","0","66","782","4","11936","RNASEH2A,RNASE4,ZC3H12B,AZGP1"
"go-mf_2021_gene_set","ribosomal large subunit binding (GO:0043023)","GO:0043023","1","0","12","363","1","11936","CPEB2"
"go-mf_2021_gene_set","ribosomal protein S6 kinase activity (GO:0004711)","GO:0004711","1","0","7","356","1","11936","RPS6KA2"
"go-mf_2021_gene_set","ribosomal small subunit binding (GO:0043024)","GO:0043024","1","0","17","363","1","11936","CPEB2"
"go-mf_2021_gene_set","ribosome binding (GO:0043022)","GO:0043022","1","0","48","363","1","11936","CPEB2"
"go-mf_2021_gene_set","RNA binding (GO:0003723)","GO:0003723","1","0","1406","77","4","11936","COL14A1,RBFOX3,ZFP36,CELF2"
"go-mf_2021_gene_set","RNA polymerase binding (GO:0070063)","GO:0070063","1","0","18","278","3","11936","ZFP36,BIN1,BRCA1"
"go-mf_2021_gene_set","RNA polymerase II core promoter sequence-specific DNA binding (GO:0000979)","GO:0000979","1","0","14","142","1","11936","FOS"
"go-mf_2021_gene_set","RNA polymerase II CTD heptapeptide repeat kinase activity (GO:0008353)","GO:0008353","1","0","12","325","1","11936","CDK1"
"go-mf_2021_gene_set","RNA polymerase II transcription regulatory region sequence-specific DNA binding (GO:0000977)","GO:0000977","1","0","1359","110","22","11936","NR4A1,PER1,KLF9,KLF2,FOSB,NR4A3,TCF21,FOXF1,SOX17,HLF,ZBTB16,NR4A2,MEOX1,PGR,GATA5,SOX10,EGR3,SIM2,OTX1,HIC1,EBF1,JUND"
"go-mf_2021_gene_set","metallocarboxypeptidase activity (GO:0004181)","GO:0004181","1","0","29","121","1","11936","CPA3"
"go-mf_2021_gene_set","long-chain fatty acid binding (GO:0036041)","GO:0036041","1","0","7","76","1","11936","OXER1"
"go-mf_2021_gene_set","metal ion transmembrane transporter activity (GO:0046873)","GO:0046873","1","0","27","113","2","11936","AQP1,ITPR1"
"go-mf_2021_gene_set","carboxy-lyase activity (GO:0016831)","GO:0016831","1","0","23","699","2","11936","ODC1,GAD1"
"go-mf_2021_gene_set","carboxylic acid binding (GO:0031406)","GO:0031406","1","0","41","298","1","11936","RTN4R"
"go-mf_2021_gene_set","carboxylic acid transmembrane transporter activity (GO:0046943)","GO:0046943","1","0","57","753","4","11936","SLC19A1,ABCB1,SLC16A4,SLC16A13"
"go-mf_2021_gene_set","carboxylic ester hydrolase activity (GO:0052689)","GO:0052689","1","0","96","226","4","11936","MGLL,PLA2G4C,RGN,PNPLA7"
"go-mf_2021_gene_set","carboxypeptidase activity (GO:0004180)","GO:0004180","1","0","38","574","3","11936","CPA3,NAALADL1,CPXM2"
"go-mf_2021_gene_set","cation channel activity (GO:0005261)","GO:0005261","1","0","98","658","11","11936","P2RX1,AQP1,SLC24A3,ANXA6,KCNK3,ABCC9,TRPM2,CACNB2,KCNG1,TRPC1,RYR2"
"go-mf_2021_gene_set","cation transmembrane transporter activity (GO:0008324)","GO:0008324","1","0","48","374","1","11936","SLC22A3"
"go-mf_2021_gene_set","cation:cation antiporter activity (GO:0015491)","GO:0015491","1","0","6","703","1","11936","SLC8A1"
"go-mf_2021_gene_set","cation:chloride symporter activity (GO:0015377)","GO:0015377","1","0","10","267","1","11936","SLC12A8"
"go-mf_2021_gene_set","CCR chemokine receptor binding (GO:0048020)","GO:0048020","1","0","42","614","4","11936","NES,CX3CL1,CCL2,CCL21"
"go-mf_2021_gene_set","CCR5 chemokine receptor binding (GO:0031730)","GO:0031730","1","0","5","352","1","11936","NES"
"go-mf_2021_gene_set","CD4 receptor binding (GO:0042609)","GO:0042609","1","0","8","480","2","11936","CD22,PLSCR4"
"go-mf_2021_gene_set","cell adhesion mediator activity (GO:0098631)","GO:0098631","1","0","24","723","5","11936","NEXN,JAM3,PALLD,CNTN4,IGSF9"
"go-mf_2021_gene_set","cell-cell adhesion mediator activity (GO:0098632)","GO:0098632","1","0","42","736","8","11936","NEXN,JAM3,PALLD,CNTN4,CD200,STXBP6,IGSF9,EPCAM"
"go-mf_2021_gene_set","cell-matrix adhesion mediator activity (GO:0098634)","GO:0098634","1","0","7","479","1","11936","EMILIN1"
"go-mf_2021_gene_set","cGMP binding (GO:0030553)","GO:0030553","1","0","11","159","2","11936","PDE2A,PDE5A"
"go-mf_2021_gene_set","channel activity (GO:0015267)","GO:0015267","1","0","46","417","3","11936","AQP1,KCNK3,BCL2"
"go-mf_2021_gene_set","carbonate dehydratase activity (GO:0004089)","GO:0004089","1","0","11","519","1","11936","CA9"
"go-mf_2021_gene_set","chemoattractant activity (GO:0042056)","GO:0042056","1","0","32","538","4","11936","FGF2,FGF7,CX3CL1,HGF"
"go-mf_2021_gene_set","cAMP-dependent protein kinase regulator activity (GO:0008603)","GO:0008603","1","0","10","555","3","11936","PRKAR2B,PKIG,PRKAG2"
"go-mf_2021_gene_set","cAMP response element binding protein binding (GO:0008140)","GO:0008140","1","0","9","285","1","11936","CREM"
"go-mf_2021_gene_set","C-X3-C chemokine binding (GO:0019960)","GO:0019960","1","0","5","674","1","11936","ITGB3"
"go-mf_2021_gene_set","C3HC4-type RING finger domain binding (GO:0055131)","GO:0055131","1","0","6","346","1","11936","KCNH2"
"go-mf_2021_gene_set","cadherin binding (GO:0045296)","GO:0045296","1","0","322","736","11","11936","CCNB2,FLNA,ANLN,CALD1,OLFM4,DCHS1,DIAPH3,STXBP6,PARVA,SPTBN2,EPCAM"
"go-mf_2021_gene_set","cadherin binding involved in cell-cell adhesion (GO:0098641)","GO:0098641","1","0","18","736","2","11936","STXBP6,EPCAM"
"go-mf_2021_gene_set","calcitonin family receptor activity (GO:0097642)","GO:0097642","1","0","5","185","1","11936","RAMP1"
"go-mf_2021_gene_set","calcium activated cation channel activity (GO:0005227)","GO:0005227","1","0","19","301","2","11936","KCNMB1,KCNMA1"
"go-mf_2021_gene_set","calcium channel activity (GO:0005262)","GO:0005262","1","0","84","741","10","11936","SLC24A3,ANXA6,TRPM2,CACNB2,TRPC1,CACNB4,NCS1,RYR2,CACNA2D1,CACNA1C"
"go-mf_2021_gene_set","calcium channel inhibitor activity (GO:0019855)","GO:0019855","1","0","11","113","1","11936","ITPR1"
"go-mf_2021_gene_set","calcium channel regulator activity (GO:0005246)","GO:0005246","1","0","37","536","6","11936","ITPR1,GEM,NRXN1,RRAD,PRKG1,NRXN2"
"go-mf_2021_gene_set","calcium, potassium:sodium antiporter activity (GO:0008273)","GO:0008273","1","0","5","111","1","11936","SLC24A3"
"go-mf_2021_gene_set","calcium-dependent phospholipase A2 activity (GO:0047498)","GO:0047498","1","0","16","339","2","11936","PLA2G4C,PLA2G2A"
"go-mf_2021_gene_set","calcium-dependent phospholipid binding (GO:0005544)","GO:0005544","1","0","50","264","2","11936","PLA2G4C,ANXA6"
"go-mf_2021_gene_set","calcium-independent phospholipase A2 activity (GO:0047499)","GO:0047499","1","0","8","137","1","11936","PLA2G4C"
"go-mf_2021_gene_set","calcium-release channel activity (GO:0015278)","GO:0015278","1","0","17","658","4","11936","ITPR1,RYR3,TRPM2,RYR2"
"go-mf_2021_gene_set","calcium:cation antiporter activity (GO:0015368)","GO:0015368","1","0","6","703","1","11936","SLC8A1"
"go-mf_2021_gene_set","calcium:sodium antiporter activity (GO:0005432)","GO:0005432","1","0","10","111","1","11936","SLC24A3"
"go-mf_2021_gene_set","cAMP response element binding (GO:0035497)","GO:0035497","1","0","10","592","3","11936","NR4A3,CREB5,CREB3L1"
"go-mf_2021_gene_set","cAMP-dependent protein kinase inhibitor activity (GO:0004862)","GO:0004862","1","0","8","555","3","11936","PRKAR2B,PKIG,PRKAG2"
"go-mf_2021_gene_set","chemokine activity (GO:0008009)","GO:0008009","1","0","46","614","5","11936","CXCL12,CX3CL1,CCL2,CXCL2,CCL21"
"go-mf_2021_gene_set","chemokine binding (GO:0019956)","GO:0019956","1","0","32","149","2","11936","ZFP36,FGF2"
"go-mf_2021_gene_set","chemokine receptor binding (GO:0042379)","GO:0042379","1","0","50","614","5","11936","CXCL12,CX3CL1,CCL2,CXCL2,CCL21"
"go-mf_2021_gene_set","cysteine-type endopeptidase inhibitor activity (GO:0004869)","GO:0004869","1","0","40","544","4","11936","GAS6,BIRC5,PTTG1,BIRC3"
"go-mf_2021_gene_set","cysteine-type endopeptidase inhibitor activity involved in apoptotic process (GO:0043027)","GO:0043027","1","0","21","768","4","11936","GAS6,BIRC5,BIRC3,SNCA"
"go-mf_2021_gene_set","cysteine-type peptidase activity (GO:0008234)","GO:0008234","1","0","98","630","6","11936","SFRP1,USP2,USP18,ESPL1,GGH,CTSF"
"go-mf_2021_gene_set","cytochrome-c oxidase activity (GO:0004129)","GO:0004129","1","0","15","358","2","11936","COX7A1,COX4I2"
"go-mf_2021_gene_set","cytokine activity (GO:0005125)","GO:0005125","1","0","173","655","18","11936","IL6,IL33,FGF2,BMP5,IL34,INHBA,CXCL12,TSLP,CSF3,CX3CL1,CCL2,WNT2B,BMP8B,CXCL2,WNT2,INHBB,CCL21,WNT9A"
"go-mf_2021_gene_set","cytokine receptor activity (GO:0004896)","GO:0004896","1","0","88","684","9","11936","GFRA3,IL6ST,GHR,GFRA1,LIFR,LEPR,IL11RA,IL22RA1,IL6R"
"go-mf_2021_gene_set","cytokine receptor binding (GO:0005126)","GO:0005126","1","0","105","336","7","11936","IL6,TGFBR3,IL34,CXCL12,TSLP,CSF3,IL6ST"
"go-mf_2021_gene_set","cytoskeleton-nuclear membrane anchor activity (GO:0140444)","GO:0140444","1","0","5","216","1","11936","SYNE1"
"go-mf_2021_gene_set","damaged DNA binding (GO:0003684)","GO:0003684","1","0","44","198","2","11936","CRY2,POLQ"
"go-mf_2021_gene_set","death domain binding (GO:0070513)","GO:0070513","1","0","11","417","1","11936","BCL2"
"go-mf_2021_gene_set","death receptor activity (GO:0005035)","GO:0005035","1","0","12","213","1","11936","NGFR"
"go-mf_2021_gene_set","death receptor binding (GO:0005123)","GO:0005123","1","0","15","427","1","11936","BDNF"
"go-mf_2021_gene_set","delayed rectifier potassium channel activity (GO:0005251)","GO:0005251","1","0","33","683","3","11936","KCNH2,KCNG1,KCNE4"
"go-mf_2021_gene_set","deubiquitinase activity (GO:0101005)","GO:0101005","1","0","112","333","2","11936","USP2,USP18"
"go-mf_2021_gene_set","diacylglycerol kinase activity (GO:0004143)","GO:0004143","1","0","11","709","1","11936","DGKG"
"go-mf_2021_gene_set","dicarboxylic acid transmembrane transporter activity (GO:0005310)","GO:0005310","1","0","29","408","2","11936","SLC26A6,SLC19A1"
"go-mf_2021_gene_set","dihydropyrimidinase activity (GO:0004157)","GO:0004157","1","0","6","608","1","11936","DPYSL2"
"go-mf_2021_gene_set","cysteine-type endopeptidase activity (GO:0004197)","GO:0004197","1","0","105","333","3","11936","SFRP1,USP2,USP18"
"go-mf_2021_gene_set","cysteine-type endopeptidase activator activity involved in apoptotic process (GO:0008656)","GO:0008656","1","0","15","559","1","11936","ATP2A3"
"go-mf_2021_gene_set","cyclin-dependent protein serine/threonine kinase activity (GO:0004693)","GO:0004693","1","0","23","325","1","11936","CDK1"
"go-mf_2021_gene_set","cyclin-dependent protein kinase activity (GO:0097472)","GO:0097472","1","0","23","325","1","11936","CDK1"
"go-mf_2021_gene_set","chitinase activity (GO:0004568)","GO:0004568","1","0","6","686","1","11936","CHI3L1"
"go-mf_2021_gene_set","chloride channel activity (GO:0005254)","GO:0005254","1","0","64","4","1","11936","FXYD1"
"go-mf_2021_gene_set","chloride transmembrane transporter activity (GO:0015108)","GO:0015108","1","0","16","162","1","11936","SLC26A6"
"go-mf_2021_gene_set","cholesterol binding (GO:0015485)","GO:0015485","1","0","50","626","4","11936","ANXA6,CAV1,OSBPL10,APOD"
"go-mf_2021_gene_set","ciliary neurotrophic factor receptor activity (GO:0004897)","GO:0004897","1","0","8","684","3","11936","IL6ST,LIFR,IL6R"
"go-mf_2021_gene_set","ciliary neurotrophic factor receptor binding (GO:0005127)","GO:0005127","1","0","9","492","2","11936","IL6ST,LIFR"
"go-mf_2021_gene_set","cis-regulatory region sequence-specific DNA binding (GO:0000987)","GO:0000987","1","0","1149","110","20","11936","NR4A1,PER1,KLF9,KLF2,FOSB,NR4A3,FOXF1,SOX17,HLF,ZBTB16,NR4A2,MEOX1,PGR,GATA5,SOX10,EGR3,OTX1,HIC1,EBF1,JUND"
"go-mf_2021_gene_set","clathrin adaptor activity (GO:0035615)","GO:0035615","1","0","15","450","1","11936","STON1"
"go-mf_2021_gene_set","C-X-C chemokine binding (GO:0019958)","GO:0019958","1","0","5","35","1","11936","A2M"
"go-mf_2021_gene_set","CoA carboxylase activity (GO:0016421)","GO:0016421","1","0","6","324","1","11936","ACACB"
"go-mf_2021_gene_set","copper ion binding (GO:0005507)","GO:0005507","1","0","45","133","2","11936","AOC3,SOD3"
"go-mf_2021_gene_set","core promoter sequence-specific DNA binding (GO:0001046)","GO:0001046","1","0","37","142","1","11936","FOS"
"go-mf_2021_gene_set","coreceptor activity involved in Wnt signaling pathway (GO:0071936)","GO:0071936","1","0","8","783","3","11936","ROR1,ROR2,GPC6"
"go-mf_2021_gene_set","coreceptor activity involved in Wnt signaling pathway, planar cell polarity pathway (GO:1904929)","GO:1904929","1","0","6","783","3","11936","ROR1,ROR2,GPC6"
"go-mf_2021_gene_set","creatine kinase activity (GO:0004111)","GO:0004111","1","0","5","247","1","11936","CKB"
"go-mf_2021_gene_set","cuprous ion binding (GO:1903136)","GO:1903136","1","0","8","768","1","11936","SNCA"
"go-mf_2021_gene_set","CXCR chemokine receptor binding (GO:0045236)","GO:0045236","1","0","17","487","2","11936","CXCL12,CXCL2"
"go-mf_2021_gene_set","cyclic nucleotide-dependent protein kinase activity (GO:0004690)","GO:0004690","1","0","6","533","1","11936","PRKG1"
"go-mf_2021_gene_set","CoA-ligase activity (GO:0016405)","GO:0016405","1","0","14","688","1","11936","ACSS3"
"go-mf_2021_gene_set","C-C chemokine binding (GO:0019957)","GO:0019957","1","0","24","71","1","11936","ZFP36"
"go-mf_2021_gene_set","bubble DNA binding (GO:0000405)","GO:0000405","1","0","8","235","2","11936","RECQL4,BLM"
"go-mf_2021_gene_set","BMP receptor binding (GO:0070700)","GO:0070700","1","0","13","481","2","11936","BMP5,BMP8B"
"go-mf_2021_gene_set","acylglycerol lipase activity (GO:0047372)","GO:0047372","1","0","13","42","1","11936","MGLL"
"go-mf_2021_gene_set","acyltransferase activity, transferring groups other than amino-acyl groups (GO:0016747)","GO:0016747","1","0","76","137","1","11936","PLA2G4C"
"go-mf_2021_gene_set","adenine nucleotide transmembrane transporter activity (GO:0000295)","GO:0000295","1","0","12","408","3","11936","SLC25A25,SLC25A23,SLC19A1"
"go-mf_2021_gene_set","adenosine deaminase activity (GO:0004000)","GO:0004000","1","0","10","715","1","11936","ADARB1"
"go-mf_2021_gene_set","adenyl nucleotide binding (GO:0030554)","GO:0030554","1","0","11","387","1","11936","BAG2"
"go-mf_2021_gene_set","adenyl ribonucleotide binding (GO:0032559)","GO:0032559","1","0","306","600","24","11936","PDK4,ATP1A2,PDE2A,PDE4B,KIF14,ACTC1,BLM,TRIP13,PLK1,RAD51,KIFC1,DARS2,PDE4D,HSPA2,SLC19A1,MTHFD1L,PIF1,BVES,POPDC2,ABCB1,ACTA1,PRKAG2,IRAK3,ABCA12"
"go-mf_2021_gene_set","adenyl-nucleotide exchange factor activity (GO:0000774)","GO:0000774","1","0","11","387","1","11936","BAG2"
"go-mf_2021_gene_set","adenylate cyclase inhibiting G protein-coupled glutamate receptor activity (GO:0001640)","GO:0001640","1","0","9","177","1","11936","GRIK3"
"go-mf_2021_gene_set","adenylate kinase activity (GO:0004017)","GO:0004017","1","0","8","756","1","11936","AK4"
"go-mf_2021_gene_set","ADP binding (GO:0043531)","GO:0043531","1","0","27","555","2","11936","ACTA1,PRKAG2"
"go-mf_2021_gene_set","ADP transmembrane transporter activity (GO:0015217)","GO:0015217","1","0","7","701","1","11936","SLC25A4"
"go-mf_2021_gene_set","ADP-ribose diphosphatase activity (GO:0047631)","GO:0047631","1","0","5","505","1","11936","TRPM2"
"go-mf_2021_gene_set","adrenergic receptor binding (GO:0031690)","GO:0031690","1","0","17","528","3","11936","PDE4D,MAGI2,ADRA2A"
"go-mf_2021_gene_set","alcohol dehydrogenase (NAD+) activity (GO:0004022)","GO:0004022","1","0","9","9","1","11936","ADH1B"
"go-mf_2021_gene_set","alcohol dehydrogenase [NAD(P)+] activity (GO:0018455)","GO:0018455","1","0","7","604","2","11936","ADHFE1,ADH1C"
"go-mf_2021_gene_set","alcohol dehydrogenase activity, zinc-dependent (GO:0004024)","GO:0004024","1","0","7","9","1","11936","ADH1B"
"go-mf_2021_gene_set","aldehyde dehydrogenase (NAD+) activity (GO:0004029)","GO:0004029","1","0","13","176","1","11936","ALDH2"
"go-mf_2021_gene_set","acyl-CoA oxidase activity (GO:0003997)","GO:0003997","1","0","7","61","1","11936","ACOX2"
"go-mf_2021_gene_set","activin-activated receptor activity (GO:0017002)","GO:0017002","1","0","9","124","1","11936","TGFBR2"
"go-mf_2021_gene_set","activin receptor binding (GO:0070697)","GO:0070697","1","0","10","475","2","11936","INHBA,MAGI2"
"go-mf_2021_gene_set","active ion transmembrane transporter activity (GO:0022853)","GO:0022853","1","0","42","81","1","11936","COX7A1"
"go-mf_2021_gene_set","1-alkyl-2-acetylglycerophosphocholine esterase activity (GO:0003847)","GO:0003847","1","0","7","527","1","11936","PAFAH1B3"
"go-mf_2021_gene_set","1-phosphatidylinositol binding (GO:0005545)","GO:0005545","1","0","15","429","1","11936","SNX10"
"go-mf_2021_gene_set","1-phosphatidylinositol-3-kinase regulator activity (GO:0046935)","GO:0046935","1","0","16","407","1","11936","SOCS3"
"go-mf_2021_gene_set","1-phosphatidylinositol-4-phosphate 5-kinase activity (GO:0016308)","GO:0016308","1","0","6","425","1","11936","PIP5K1B"
"go-mf_2021_gene_set","2 iron, 2 sulfur cluster binding (GO:0051537)","GO:0051537","1","0","12","45","1","11936","AOX1"
"go-mf_2021_gene_set","2-oxoglutarate-dependent dioxygenase activity (GO:0016706)","GO:0016706","1","0","33","167","1","11936","PHYHD1"
"go-mf_2021_gene_set","3'-5' DNA helicase activity (GO:0043138)","GO:0043138","1","0","16","235","3","11936","RECQL4,MCM2,BLM"
"go-mf_2021_gene_set","5'-3' exodeoxyribonuclease activity (GO:0035312)","GO:0035312","1","0","8","233","1","11936","EXO1"
"go-mf_2021_gene_set","aldehyde dehydrogenase [NAD(P)+] activity (GO:0004030)","GO:0004030","1","0","15","176","1","11936","ALDH2"
"go-mf_2021_gene_set","5'-3' exonuclease activity (GO:0008409)","GO:0008409","1","0","14","448","2","11936","EXO1,FEN1"
"go-mf_2021_gene_set","5'-nucleotidase activity (GO:0008253)","GO:0008253","1","0","14","721","1","11936","NT5E"
"go-mf_2021_gene_set","ABC-type xenobiotic transporter activity (GO:0008559)","GO:0008559","1","0","11","44","1","11936","ABCA8"
"go-mf_2021_gene_set","acetylcholine receptor binding (GO:0033130)","GO:0033130","1","0","8","566","3","11936","NRXN1,RIC3,LYNX1"
"go-mf_2021_gene_set","acetylgalactosaminyltransferase activity (GO:0008376)","GO:0008376","1","0","27","17","1","11936","CSGALNACT1"
"go-mf_2021_gene_set","acetyltransferase activity (GO:0016407)","GO:0016407","1","0","32","527","2","11936","ESCO2,PAFAH1B3"
"go-mf_2021_gene_set","acid-thiol ligase activity (GO:0016878)","GO:0016878","1","0","13","688","1","11936","ACSS3"
"go-mf_2021_gene_set","actin monomer binding (GO:0003785)","GO:0003785","1","0","25","774","1","11936","COBL"
"go-mf_2021_gene_set","actinin binding (GO:0042805)","GO:0042805","1","0","21","372","3","11936","SYNPO2,PDLIM4,CSRP1"
"go-mf_2021_gene_set","5'-deoxyribose-5-phosphate lyase activity (GO:0051575)","GO:0051575","1","0","5","198","1","11936","POLQ"
"go-mf_2021_gene_set","dipeptidase activity (GO:0016805)","GO:0016805","1","0","9","473","1","11936","CPQ"
"go-mf_2021_gene_set","alkali metal ion binding (GO:0031420)","GO:0031420","1","0","13","18","1","11936","ATP1A2"
"go-mf_2021_gene_set","alpha-adrenergic receptor activity (GO:0004936)","GO:0004936","1","0","6","528","1","11936","ADRA2A"
