"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"go-bp_2021_gene_set (1)","desensitization of G protein-coupled receptor signaling pathway (GO:0002029)","GO:0002029","1","0","11","843","1","14937","ADRB2"
"go-bp_2021_gene_set (1)","DNA double-strand break processing (GO:0000729)","GO:0000729","1","0","19","347","3","14937","DNA2,BLM,BRCA1"
"go-bp_2021_gene_set (1)","endoplasmic reticulum calcium ion homeostasis (GO:0032469)","GO:0032469","1","0","20","525","1","14937","BCL2"
"go-bp_2021_gene_set (1)","DNA duplex unwinding (GO:0032508)","GO:0032508","1","0","51","531","6","14937","RECQL4,MCM2,BLM,RAD51,MCM4,PIF1"
"go-bp_2021_gene_set (1)","DNA ligation (GO:0006266)","GO:0006266","1","0","7","314","1","14937","TOP2A"
"go-bp_2021_gene_set (1)","embryonic cranial skeleton morphogenesis (GO:0048701)","GO:0048701","1","0","15","903","4","14937","TGFBR2,MTHFD1L,SIX1,PDGFRA"
"go-bp_2021_gene_set (1)","embryonic digestive tract development (GO:0048566)","GO:0048566","1","0","20","30","2","14937","TCF21,FOXF1"
"go-bp_2021_gene_set (1)","embryonic digit morphogenesis (GO:0042733)","GO:0042733","1","0","18","573","1","14937","MSX1"
"go-bp_2021_gene_set (1)","embryonic eye morphogenesis (GO:0048048)","GO:0048048","1","0","11","1008","4","14937","MFAP5,EFEMP1,FBN2,MFAP2"
"go-bp_2021_gene_set (1)","embryonic forelimb morphogenesis (GO:0035115)","GO:0035115","1","0","9","993","2","14937","CACNA1C,TBX5"
"go-bp_2021_gene_set (1)","embryonic heart tube development (GO:0035050)","GO:0035050","1","0","18","46","1","14937","SOX17"
"go-bp_2021_gene_set (1)","embryonic heart tube morphogenesis (GO:0003143)","GO:0003143","1","0","47","235","5","14937","SOX17,TGFBR2,MEF2C,SRF,STIL"
"go-bp_2021_gene_set (1)","embryonic hemopoiesis (GO:0035162)","GO:0035162","1","0","13","972","3","14937","TGFBR2,KIT,TAL1"
"go-bp_2021_gene_set (1)","embryonic hindlimb morphogenesis (GO:0035116)","GO:0035116","1","0","6","78","1","14937","AFF3"
"go-bp_2021_gene_set (1)","embryonic limb morphogenesis (GO:0030326)","GO:0030326","1","0","36","78","1","14937","AFF3"
"go-bp_2021_gene_set (1)","embryonic organ development (GO:0048568)","GO:0048568","1","0","66","1004","9","14937","SOX17,TGFBR2,STIL,RNF112,NES,PKDCC,KIT,TAL1,COBL"
"go-bp_2021_gene_set (1)","embryonic skeletal joint development (GO:0072498)","GO:0072498","1","0","6","845","1","14937","WNT9A"
"go-bp_2021_gene_set (1)","embryonic camera-type eye development (GO:0031076)","GO:0031076","1","0","6","448","1","14937","NES"
"go-bp_2021_gene_set (1)","embryonic skeletal system development (GO:0048706)","GO:0048706","1","0","35","903","3","14937","WNT9A,SIX1,PDGFRA"
"go-bp_2021_gene_set (1)","embryonic viscerocranium morphogenesis (GO:0048703)","GO:0048703","1","0","5","517","1","14937","MTHFD1L"
"go-bp_2021_gene_set (1)","endocardial cell differentiation (GO:0060956)","GO:0060956","1","0","5","46","1","14937","SOX17"
"go-bp_2021_gene_set (1)","endocardial cushion development (GO:0003197)","GO:0003197","1","0","21","30","1","14937","FOXF1"
"go-bp_2021_gene_set (1)","endocardial cushion morphogenesis (GO:0003203)","GO:0003203","1","0","19","155","2","14937","GATA5,TGFBR2"
"go-bp_2021_gene_set (1)","endochondral bone morphogenesis (GO:0060350)","GO:0060350","1","0","13","209","1","14937","MEF2C"
"go-bp_2021_gene_set (1)","endochondral ossification (GO:0001958)","GO:0001958","1","0","9","209","1","14937","MEF2C"
"go-bp_2021_gene_set (1)","endocrine system development (GO:0035270)","GO:0035270","1","0","24","857","1","14937","SIX1"
"go-bp_2021_gene_set (1)","endocytic recycling (GO:0032456)","GO:0032456","1","0","52","395","1","14937","EHD2"
"go-bp_2021_gene_set (1)","endoderm development (GO:0007492)","GO:0007492","1","0","15","46","2","14937","DUSP1,SOX17"
"go-bp_2021_gene_set (1)","endodermal cell differentiation (GO:0035987)","GO:0035987","1","0","32","883","5","14937","COL11A1,INHBA,ITGA7,ITGA5,COL7A1"
"go-bp_2021_gene_set (1)","endodermal cell fate commitment (GO:0001711)","GO:0001711","1","0","10","46","1","14937","SOX17"
"go-bp_2021_gene_set (1)","endodermal cell fate specification (GO:0001714)","GO:0001714","1","0","5","46","1","14937","SOX17"
"go-bp_2021_gene_set (1)","embryonic skeletal system morphogenesis (GO:0048704)","GO:0048704","1","0","31","155","1","14937","TGFBR2"
"go-bp_2021_gene_set (1)","embryonic axis specification (GO:0000578)","GO:0000578","1","0","18","235","1","14937","STIL"
"go-bp_2021_gene_set (1)","embryonic appendage morphogenesis (GO:0035113)","GO:0035113","1","0","13","993","1","14937","TBX5"
"go-bp_2021_gene_set (1)","embryo development ending in birth or egg hatching (GO:0009792)","GO:0009792","1","0","17","662","3","14937","RAI2,BRCA1,FGFR1"
"go-bp_2021_gene_set (1)","DNA methylation (GO:0006306)","GO:0006306","1","0","23","872","3","14937","FOS,DNMT3B,HELLS"
"go-bp_2021_gene_set (1)","DNA methylation or demethylation (GO:0044728)","GO:0044728","1","0","19","872","3","14937","FOS,DNMT3B,HELLS"
"go-bp_2021_gene_set (1)","DNA packaging (GO:0006323)","GO:0006323","1","0","24","309","1","14937","CHAF1B"
"go-bp_2021_gene_set (1)","DNA replication-dependent nucleosome assembly (GO:0006335)","GO:0006335","1","0","10","431","2","14937","CHAF1B,ASF1B"
"go-bp_2021_gene_set (1)","DNA replication-dependent nucleosome organization (GO:0034723)","GO:0034723","1","0","10","431","2","14937","CHAF1B,ASF1B"
"go-bp_2021_gene_set (1)","DNA replication-independent nucleosome organization (GO:0034724)","GO:0034724","1","0","13","431","1","14937","ASF1B"
"go-bp_2021_gene_set (1)","DNA strand elongation (GO:0022616)","GO:0022616","1","0","18","592","4","14937","GINS1,MCM4,GINS4,GINS2"
"go-bp_2021_gene_set (1)","DNA strand elongation involved in DNA replication (GO:0006271)","GO:0006271","1","0","18","592","4","14937","GINS1,MCM4,GINS4,GINS2"
"go-bp_2021_gene_set (1)","DNA synthesis involved in DNA repair (GO:0000731)","GO:0000731","1","0","43","278","1","14937","DTL"
"go-bp_2021_gene_set (1)","DNA topological change (GO:0006265)","GO:0006265","1","0","9","314","1","14937","TOP2A"
"go-bp_2021_gene_set (1)","DNA-dependent DNA replication maintenance of fidelity (GO:0045005)","GO:0045005","1","0","43","397","6","14937","TIMELESS,TONSL,EME1,BLM,TRAIP,RAD51"
"go-bp_2021_gene_set (1)","DNA-templated transcription, initiation (GO:0006352)","GO:0006352","1","0","168","22","2","14937","NR4A1,NR4A3"
"go-bp_2021_gene_set (1)","dopamine biosynthetic process (GO:0042416)","GO:0042416","1","0","5","998","1","14937","SNCA"
"go-bp_2021_gene_set (1)","dopamine catabolic process (GO:0042420)","GO:0042420","1","0","5","387","1","14937","MAOB"
"go-bp_2021_gene_set (1)","dopamine metabolic process (GO:0042417)","GO:0042417","1","0","19","998","2","14937","MAOB,SNCA"
"go-bp_2021_gene_set (1)","dopamine transport (GO:0015872)","GO:0015872","1","0","7","772","2","14937","SLC22A3,MAPK15"
"go-bp_2021_gene_set (1)","dopamine uptake (GO:0090494)","GO:0090494","1","0","8","998","3","14937","SLC22A3,MAPK15,SNCA"
"go-bp_2021_gene_set (1)","dopaminergic neuron differentiation (GO:0071542)","GO:0071542","1","0","20","68","1","14937","NR4A2"
"go-bp_2021_gene_set (1)","dorsal/ventral axis specification (GO:0009950)","GO:0009950","1","0","5","151","1","14937","SFRP1"
"go-bp_2021_gene_set (1)","dorsal/ventral pattern formation (GO:0009953)","GO:0009953","1","0","24","151","1","14937","SFRP1"
"go-bp_2021_gene_set (1)","dosage compensation (GO:0007549)","GO:0007549","1","0","10","347","1","14937","BRCA1"
"go-bp_2021_gene_set (1)","dosage compensation by inactivation of X chromosome (GO:0009048)","GO:0009048","1","0","12","347","1","14937","BRCA1"
"go-bp_2021_gene_set (1)","double-strand break repair via nonhomologous end joining (GO:0006303)","GO:0006303","1","0","62","515","3","14937","POLQ,BRCA1,IFFO1"
"go-bp_2021_gene_set (1)","double-strand break repair via synthesis-dependent strand annealing (GO:0045003)","GO:0045003","1","0","5","397","2","14937","RAD54L,RAD51"
"go-bp_2021_gene_set (1)","drug transport (GO:0015893)","GO:0015893","1","0","5","516","1","14937","SLC19A1"
"go-bp_2021_gene_set (1)","ear morphogenesis (GO:0042471)","GO:0042471","1","0","23","925","2","14937","SIX1,EPHB2"
"go-bp_2021_gene_set (1)","electron transport chain (GO:0022900)","GO:0022900","1","0","15","365","1","14937","PPARGC1A"
"go-bp_2021_gene_set (1)","DNA geometric change (GO:0032392)","GO:0032392","1","0","26","291","4","14937","RECQL4,HMGB3,DNA2,BLM"
"go-bp_2021_gene_set (1)","gland development (GO:0048732)","GO:0048732","1","0","71","24","1","14937","TCF21"
"go-bp_2021_gene_set (1)","glandular epithelial cell development (GO:0002068)","GO:0002068","1","0","7","185","1","14937","BMP5"
"go-bp_2021_gene_set (1)","glial cell development (GO:0021782)","GO:0021782","1","0","26","200","3","14937","TPPP,SOX10,SOX4"
"go-bp_2021_gene_set (1)","insulin secretion (GO:0030073)","GO:0030073","1","0","20","381","1","14937","PTPRN2"
"go-bp_2021_gene_set (1)","insulin secretion involved in cellular response to glucose stimulus (GO:0035773)","GO:0035773","1","0","7","381","1","14937","PTPRN2"
"go-bp_2021_gene_set (1)","insulin-like growth factor receptor signaling pathway (GO:0048009)","GO:0048009","1","0","11","685","2","14937","GHR,IGF1"
"go-bp_2021_gene_set (1)","integrated stress response signaling (GO:0140467)","GO:0140467","1","0","15","547","1","14937","CCL2"
"go-bp_2021_gene_set (1)","integrin activation (GO:0033622)","GO:0033622","1","0","8","509","3","14937","CXCL12,CX3CL1,FERMT2"
"go-bp_2021_gene_set (1)","integrin-mediated signaling pathway (GO:0007229)","GO:0007229","1","0","75","877","6","14937","ADAMTS1,FERMT2,ISG15,ITGA5,FBLN1,ITGB3"
"go-bp_2021_gene_set (1)","interferon-gamma-mediated signaling pathway (GO:0060333)","GO:0060333","1","0","68","134","1","14937","NCAM1"
"go-bp_2021_gene_set (1)","interleukin-1-mediated signaling pathway (GO:0070498)","GO:0070498","1","0","94","179","1","14937","EGR1"
"go-bp_2021_gene_set (1)","interleukin-12-mediated signaling pathway (GO:0035722)","GO:0035722","1","0","46","560","1","14937","LMNB1"
"go-bp_2021_gene_set (1)","interleukin-27-mediated signaling pathway (GO:0070106)","GO:0070106","1","0","15","428","1","14937","IL6ST"
"go-bp_2021_gene_set (1)","interleukin-35-mediated signaling pathway (GO:0070757)","GO:0070757","1","0","11","428","1","14937","IL6ST"
"go-bp_2021_gene_set (1)","interleukin-6-mediated signaling pathway (GO:0070102)","GO:0070102","1","0","18","889","4","14937","IL6,IL6ST,SOCS3,IL6R"
"go-bp_2021_gene_set (1)","insulin receptor signaling pathway (GO:0008286)","GO:0008286","1","0","73","8","1","14937","PDK4"
"go-bp_2021_gene_set (1)","interleukin-7-mediated signaling pathway (GO:0038111)","GO:0038111","1","0","19","320","1","14937","TSLP"
"go-bp_2021_gene_set (1)","interstrand cross-link repair (GO:0036297)","GO:0036297","1","0","55","397","6","14937","FANCI,EME1,FANCA,RAD51AP1,UBE2T,RAD51"
"go-bp_2021_gene_set (1)","intestinal absorption (GO:0050892)","GO:0050892","1","0","14","674","2","14937","SLC26A6,ADRA2A"
"go-bp_2021_gene_set (1)","intestinal epithelial cell differentiation (GO:0060575)","GO:0060575","1","0","9","428","3","14937","GATA5,GATA6,IL6ST"
"go-bp_2021_gene_set (1)","intra-Golgi vesicle-mediated transport (GO:0006891)","GO:0006891","1","0","32","960","1","14937","COPZ2"
"go-bp_2021_gene_set (1)","intracellular distribution of mitochondria (GO:0048312)","GO:0048312","1","0","5","197","1","14937","LRRK2"
"go-bp_2021_gene_set (1)","intracellular estrogen receptor signaling pathway (GO:0030520)","GO:0030520","1","0","18","863","2","14937","ESR1,PPARGC1B"
"go-bp_2021_gene_set (1)","intracellular lipid transport (GO:0032365)","GO:0032365","1","0","21","991","3","14937","ACACB,PRKAG2,PRKAA2"
"go-bp_2021_gene_set (1)","intracellular pH elevation (GO:0051454)","GO:0051454","1","0","6","525","2","14937","SLC26A6,BCL2"
"go-bp_2021_gene_set (1)","intracellular protein transport (GO:0006886)","GO:0006886","1","0","336","27","1","14937","GPIHBP1"
"go-bp_2021_gene_set (1)","intracellular steroid hormone receptor signaling pathway (GO:0030518)","GO:0030518","1","0","44","208","2","14937","PGR,NR3C2"
"go-bp_2021_gene_set (1)","intrinsic apoptotic signaling pathway (GO:0097193)","GO:0097193","1","0","102","143","2","14937","HIC1,ITPR1"
"go-bp_2021_gene_set (1)","intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)","GO:0008630","1","0","51","610","4","14937","HIC1,BRCA1,BCL2,E2F1"
"go-bp_2021_gene_set (1)","intermediate filament organization (GO:0045109)","GO:0045109","1","0","18","79","1","14937","DES"
"go-bp_2021_gene_set (1)","insulin metabolic process (GO:1901142)","GO:1901142","1","0","5","86","1","14937","PCSK2"
"go-bp_2021_gene_set (1)","inositol phosphate-mediated signaling (GO:0048016)","GO:0048016","1","0","20","765","1","14937","NFATC4"
"go-bp_2021_gene_set (1)","inositol phosphate metabolic process (GO:0043647)","GO:0043647","1","0","48","726","4","14937","FGF2,PLCD4,PLCB4,ITPKB"
"go-bp_2021_gene_set (1)","hypotonic response (GO:0006971)","GO:0006971","1","0","7","178","1","14937","MYLK"
"go-bp_2021_gene_set (1)","I-kappaB kinase/NF-kappaB signaling (GO:0007249)","GO:0007249","1","0","62","702","1","14937","BIRC3"
"go-bp_2021_gene_set (1)","icosanoid biosynthetic process (GO:0046456)","GO:0046456","1","0","15","332","1","14937","LTC4S"
"go-bp_2021_gene_set (1)","icosanoid metabolic process (GO:0006690)","GO:0006690","1","0","57","171","3","14937","MGLL,PTGS1,PLA2G4C"
"go-bp_2021_gene_set (1)","icosanoid secretion (GO:0032309)","GO:0032309","1","0","13","266","1","14937","BDKRB2"
"go-bp_2021_gene_set (1)","imitative learning (GO:0098596)","GO:0098596","1","0","6","686","2","14937","NRXN1,NRXN2"
"go-bp_2021_gene_set (1)","immature B cell differentiation (GO:0002327)","GO:0002327","1","0","5","731","1","14937","KIT"
"go-bp_2021_gene_set (1)","immune response-activating cell surface receptor signaling pathway (GO:0002429)","GO:0002429","1","0","24","947","1","14937","MICB"
"go-bp_2021_gene_set (1)","immune response-regulating cell surface receptor signaling pathway (GO:0002768)","GO:0002768","1","0","14","947","2","14937","KIT,MICB"
"go-bp_2021_gene_set (1)","immunological synapse formation (GO:0001771)","GO:0001771","1","0","8","793","1","14937","CCL21"
"go-bp_2021_gene_set (1)","import into cell (GO:0098657)","GO:0098657","1","0","41","20","1","14937","ATP1A2"
"go-bp_2021_gene_set (1)","import into nucleus (GO:0051170)","GO:0051170","1","0","77","956","1","14937","MMP12"
"go-bp_2021_gene_set (1)","in utero embryonic development (GO:0001701)","GO:0001701","1","0","25","30","1","14937","FOXF1"
"go-bp_2021_gene_set (1)","indolalkylamine catabolic process (GO:0046218)","GO:0046218","1","0","10","12","1","14937","HAAO"
"go-bp_2021_gene_set (1)","induction of positive chemotaxis (GO:0050930)","GO:0050930","1","0","11","261","1","14937","CXCL12"
"go-bp_2021_gene_set (1)","inflammatory response (GO:0006954)","GO:0006954","1","0","230","825","25","14937","IL6,AOC3,MGLL,AGTR1,PTGFR,PLA2G4C,FOS,CDO1,BDKRB2,TACR1,HYAL1,SERPINA3,PTX3,CX3CL1,FOLR2,CCL2,CXCL2,SELE,HDAC4,KIT,SCUBE1,NFATC4,NLRP3,CCL21,PTGER3"
"go-bp_2021_gene_set (1)","inhibitory synapse assembly (GO:1904862)","GO:1904862","1","0","11","369","1","14937","FGF13"
"go-bp_2021_gene_set (1)","innate immune response (GO:0045087)","GO:0045087","1","0","302","1","1","14937","CFD"
"go-bp_2021_gene_set (1)","innate immune response activating cell surface receptor signaling pathway (GO:0002220)","GO:0002220","1","0","119","257","1","14937","CLEC10A"
"go-bp_2021_gene_set (1)","inner ear morphogenesis (GO:0042472)","GO:0042472","1","0","24","925","2","14937","SIX1,EPHB2"
"go-bp_2021_gene_set (1)","inorganic anion transmembrane transport (GO:0098661)","GO:0098661","1","0","65","333","2","14937","SLC5A6,SLC12A8"
"go-bp_2021_gene_set (1)","inorganic anion transport (GO:0015698)","GO:0015698","1","0","54","4","1","14937","FXYD1"
"go-bp_2021_gene_set (1)","inorganic cation import across plasma membrane (GO:0098659)","GO:0098659","1","0","77","1016","11","14937","ATP1A2,SLC9A9,ATP1B2,SLC12A8,KCNH2,ABCC9,TRPM2,ATP2B4,CACNA2D1,SLC8A1,SLC9A7"
"go-bp_2021_gene_set (1)","inorganic cation transmembrane transport (GO:0098662)","GO:0098662","1","0","274","20","2","14937","SCARA5,ATP1A2"
"go-bp_2021_gene_set (1)","inorganic ion transmembrane transport (GO:0098660)","GO:0098660","1","0","12","582","2","14937","CACNA1H,ABCC9"
"go-bp_2021_gene_set (1)","inositol lipid-mediated signaling (GO:0048017)","GO:0048017","1","0","51","685","6","14937","TNFAIP8L3,PLCD4,PLCB4,FGFR1,PLCL1,IGF1"
"go-bp_2021_gene_set (1)","inositol phosphate biosynthetic process (GO:0032958)","GO:0032958","1","0","11","726","2","14937","FGF2,ITPKB"
"go-bp_2021_gene_set (1)","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress (GO:0070059)","GO:0070059","1","0","29","950","4","14937","ITPR1,BCL2,ATP2A3,CHAC1"
"go-bp_2021_gene_set (1)","hyperosmotic response (GO:0006972)","GO:0006972","1","0","7","375","2","14937","AQP1,RCSD1"
"go-bp_2021_gene_set (1)","ion homeostasis (GO:0050801)","GO:0050801","1","0","30","64","1","14937","FHL1"
"go-bp_2021_gene_set (1)","IRE1-mediated unfolded protein response (GO:0036498)","GO:0036498","1","0","53","540","1","14937","TSPYL2"
"go-bp_2021_gene_set (1)","limb morphogenesis (GO:0035108)","GO:0035108","1","0","22","993","1","14937","TBX5"
"go-bp_2021_gene_set (1)","lipid biosynthetic process (GO:0008610)","GO:0008610","1","0","80","607","1","14937","SCD"
"go-bp_2021_gene_set (1)","lipid catabolic process (GO:0016042)","GO:0016042","1","0","29","746","1","14937","CES1"
"go-bp_2021_gene_set (1)","lipid droplet formation (GO:0140042)","GO:0140042","1","0","10","171","1","14937","PLA2G4C"
"go-bp_2021_gene_set (1)","lipid droplet organization (GO:0034389)","GO:0034389","1","0","22","990","3","14937","PLA2G4C,HILPDA,SQLE"
"go-bp_2021_gene_set (1)","lipid homeostasis (GO:0055088)","GO:0055088","1","0","64","75","1","14937","ACOX2"
"go-bp_2021_gene_set (1)","lipid modification (GO:0030258)","GO:0030258","1","0","43","921","2","14937","EPHX2,DGKG"
"go-bp_2021_gene_set (1)","lipid oxidation (GO:0034440)","GO:0034440","1","0","13","365","1","14937","PPARGC1A"
"go-bp_2021_gene_set (1)","lipid phosphorylation (GO:0046834)","GO:0046834","1","0","10","921","1","14937","DGKG"
"go-bp_2021_gene_set (1)","lipid translocation (GO:0034204)","GO:0034204","1","0","24","967","4","14937","ATP8B4,ABCB1,ABCB4,ATP8B2"
"go-bp_2021_gene_set (1)","lipid transport (GO:0006869)","GO:0006869","1","0","109","111","2","14937","ABCA8,TNFAIP8L3"
"go-bp_2021_gene_set (1)","lipopolysaccharide-mediated signaling pathway (GO:0031663)","GO:0031663","1","0","20","547","1","14937","CCL2"
"go-bp_2021_gene_set (1)","limb development (GO:0060173)","GO:0060173","1","0","29","961","1","14937","DKK1"
"go-bp_2021_gene_set (1)","lipoprotein localization (GO:0044872)","GO:0044872","1","0","11","132","1","14937","PRKCB"
"go-bp_2021_gene_set (1)","lipoxin biosynthetic process (GO:2001301)","GO:2001301","1","0","7","332","1","14937","LTC4S"
"go-bp_2021_gene_set (1)","lipoxin metabolic process (GO:2001300)","GO:2001300","1","0","6","332","1","14937","LTC4S"
"go-bp_2021_gene_set (1)","lipoxygenase pathway (GO:0019372)","GO:0019372","1","0","15","332","1","14937","LTC4S"
"go-bp_2021_gene_set (1)","liver development (GO:0001889)","GO:0001889","1","0","32","189","3","14937","IL6,AURKA,TGFBR3"
"go-bp_2021_gene_set (1)","long-chain fatty acid biosynthetic process (GO:0042759)","GO:0042759","1","0","30","492","2","14937","LTC4S,EPHX2"
"go-bp_2021_gene_set (1)","long-chain fatty acid metabolic process (GO:0001676)","GO:0001676","1","0","83","49","1","14937","MGLL"
"go-bp_2021_gene_set (1)","long-chain fatty acid transport (GO:0015909)","GO:0015909","1","0","32","991","4","14937","ACACB,PRKAG2,FABP4,PRKAA2"
"go-bp_2021_gene_set (1)","long-term memory (GO:0007616)","GO:0007616","1","0","19","100","1","14937","SLC2A4"
"go-bp_2021_gene_set (1)","long-term synaptic potentiation (GO:0060291)","GO:0060291","1","0","21","934","4","14937","GRIN2D,NFATC4,TSHZ3,PRKCZ"
"go-bp_2021_gene_set (1)","low-density lipoprotein particle remodeling (GO:0034374)","GO:0034374","1","0","14","432","2","14937","AGTR1,PLA2G2A"
"go-bp_2021_gene_set (1)","lung development (GO:0030324)","GO:0030324","1","0","35","30","2","14937","TCF21,FOXF1"
"go-bp_2021_gene_set (1)","lung morphogenesis (GO:0060425)","GO:0060425","1","0","5","24","1","14937","TCF21"
"go-bp_2021_gene_set (1)","lipoprotein transport (GO:0042953)","GO:0042953","1","0","10","132","1","14937","PRKCB"
"go-bp_2021_gene_set (1)","leukotriene metabolic process (GO:0006691)","GO:0006691","1","0","24","332","1","14937","LTC4S"
"go-bp_2021_gene_set (1)","leukotriene biosynthetic process (GO:0019370)","GO:0019370","1","0","19","332","1","14937","LTC4S"
"go-bp_2021_gene_set (1)","leukocyte tethering or rolling (GO:0050901)","GO:0050901","1","0","18","1015","4","14937","JAM2,SELP,SELE,PODXL2"
"go-bp_2021_gene_set (1)","iron import into cell (GO:0033212)","GO:0033212","1","0","7","452","1","14937","CYBRD1"
"go-bp_2021_gene_set (1)","iron ion homeostasis (GO:0055072)","GO:0055072","1","0","61","3","1","14937","SCARA5"
"go-bp_2021_gene_set (1)","iron ion transmembrane transport (GO:0034755)","GO:0034755","1","0","10","3","1","14937","SCARA5"
"go-bp_2021_gene_set (1)","iron ion transport (GO:0006826)","GO:0006826","1","0","50","3","1","14937","SCARA5"
"go-bp_2021_gene_set (1)","ISG15-protein conjugation (GO:0032020)","GO:0032020","1","0","6","783","1","14937","ISG15"
"go-bp_2021_gene_set (1)","JNK cascade (GO:0007254)","GO:0007254","1","0","41","923","1","14937","PTGER4"
"go-bp_2021_gene_set (1)","keratan sulfate biosynthetic process (GO:0018146)","GO:0018146","1","0","28","58","2","14937","OGN,PRELP"
"go-bp_2021_gene_set (1)","keratan sulfate catabolic process (GO:0042340)","GO:0042340","1","0","12","58","2","14937","OGN,PRELP"
"go-bp_2021_gene_set (1)","keratan sulfate metabolic process (GO:0042339)","GO:0042339","1","0","33","58","2","14937","OGN,PRELP"
"go-bp_2021_gene_set (1)","keratinocyte differentiation (GO:0030216)","GO:0030216","1","0","41","895","1","14937","CLIC4"
"go-bp_2021_gene_set (1)","ketone biosynthetic process (GO:0042181)","GO:0042181","1","0","9","409","1","14937","CACNA1H"
"go-bp_2021_gene_set (1)","ketone body biosynthetic process (GO:0046951)","GO:0046951","1","0","9","893","1","14937","ACSS3"
"go-bp_2021_gene_set (1)","ketone body metabolic process (GO:1902224)","GO:1902224","1","0","11","893","1","14937","ACSS3"
"go-bp_2021_gene_set (1)","kidney epithelium development (GO:0072073)","GO:0072073","1","0","8","494","1","14937","KANK2"
"go-bp_2021_gene_set (1)","kidney mesenchyme development (GO:0072074)","GO:0072074","1","0","8","857","2","14937","SIX4,SIX1"
"go-bp_2021_gene_set (1)","kidney morphogenesis (GO:0060993)","GO:0060993","1","0","5","200","2","14937","LRRK2,SOX4"
"go-bp_2021_gene_set (1)","killing by host of symbiont cells (GO:0051873)","GO:0051873","1","0","16","997","2","14937","CFHR1,KRT6A"
"go-bp_2021_gene_set (1)","L-ascorbic acid metabolic process (GO:0019852)","GO:0019852","1","0","9","785","2","14937","RGN,SLC2A3"
"go-bp_2021_gene_set (1)","L-methionine salvage (GO:0071267)","GO:0071267","1","0","7","43","1","14937","BHMT2"
"go-bp_2021_gene_set (1)","lamellipodium assembly (GO:0030032)","GO:0030032","1","0","26","731","2","14937","S1PR1,KIT"
"go-bp_2021_gene_set (1)","lamellipodium organization (GO:0097581)","GO:0097581","1","0","29","731","2","14937","S1PR1,KIT"
"go-bp_2021_gene_set (1)","left/right axis specification (GO:0070986)","GO:0070986","1","0","5","1014","1","14937","PITX2"
"go-bp_2021_gene_set (1)","left/right pattern formation (GO:0060972)","GO:0060972","1","0","7","1014","1","14937","PITX2"
"go-bp_2021_gene_set (1)","leptin-mediated signaling pathway (GO:0033210)","GO:0033210","1","0","10","648","1","14937","LEPR"
"go-bp_2021_gene_set (1)","leukocyte adhesion to vascular endothelial cell (GO:0061756)","GO:0061756","1","0","19","1015","4","14937","JAM2,SELP,SELE,PODXL2"
"go-bp_2021_gene_set (1)","leukocyte aggregation (GO:0070486)","GO:0070486","1","0","8","148","1","14937","JAM2"
"go-bp_2021_gene_set (1)","leukocyte cell-cell adhesion (GO:0007159)","GO:0007159","1","0","28","938","3","14937","SELP,SELE,NT5E"
"go-bp_2021_gene_set (1)","ion transport (GO:0006811)","GO:0006811","1","0","116","196","4","14937","P2RX1,SLC9A9,SLC24A3,SLC26A6"
"go-bp_2021_gene_set (1)","hydrogen peroxide metabolic process (GO:0042743)","GO:0042743","1","0","29","60","1","14937","GPX3"
"go-bp_2021_gene_set (1)","hydrogen peroxide catabolic process (GO:0042744)","GO:0042744","1","0","21","60","1","14937","GPX3"
"go-bp_2021_gene_set (1)","hydrogen peroxide biosynthetic process (GO:0050665)","GO:0050665","1","0","6","387","1","14937","MAOB"
"go-bp_2021_gene_set (1)","glycerol transport (GO:0015793)","GO:0015793","1","0","7","102","1","14937","AQP1"
"go-bp_2021_gene_set (1)","glycerolipid catabolic process (GO:0046503)","GO:0046503","1","0","19","171","2","14937","MGLL,PLA2G4C"
"go-bp_2021_gene_set (1)","glycerolipid metabolic process (GO:0046486)","GO:0046486","1","0","11","921","1","14937","DGKG"
"go-bp_2021_gene_set (1)","glycerophospholipid biosynthetic process (GO:0046474)","GO:0046474","1","0","177","183","3","14937","BMX,PLA2G4C,FGF2"
"go-bp_2021_gene_set (1)","glycerophospholipid catabolic process (GO:0046475)","GO:0046475","1","0","28","171","1","14937","PLA2G4C"
"go-bp_2021_gene_set (1)","glycerophospholipid metabolic process (GO:0006650)","GO:0006650","1","0","80","171","1","14937","PLA2G4C"
"go-bp_2021_gene_set (1)","glycogen biosynthetic process (GO:0005978)","GO:0005978","1","0","13","213","1","14937","PER2"
"go-bp_2021_gene_set (1)","glycogen catabolic process (GO:0005980)","GO:0005980","1","0","15","48","1","14937","PYGM"
"go-bp_2021_gene_set (1)","glycogen metabolic process (GO:0005977)","GO:0005977","1","0","28","213","2","14937","PYGM,PER2"
"go-bp_2021_gene_set (1)","glycolipid biosynthetic process (GO:0009247)","GO:0009247","1","0","40","371","1","14937","ST8SIA1"
"go-bp_2021_gene_set (1)","glycolipid metabolic process (GO:0006664)","GO:0006664","1","0","52","141","1","14937","ST6GALNAC6"
"go-bp_2021_gene_set (1)","glycoprotein biosynthetic process (GO:0009101)","GO:0009101","1","0","83","18","1","14937","CSGALNACT1"
