TERM_ID	TERM_LABEL_FULL	OVERLAP	P_VALUE	ADJUSTED_P_VALUE	OLD_P_VALUE	OLD_ADJUSTED_P_VALUE	ODDS_RATIO	COMBINED_SCORE	GENES
GO:0051051	negative regulation of transport (GO:0051051)	5/51	0.18561507216946194	0.4372983497372135	0	0	1.719609208886282	2.895959913484195	SYT11;ITGB3;CRYAB;EPHA3;SNCA
GO:0045824	negative regulation of innate immune response (GO:0045824)	4/38	0.18830665501757396	0.44338252954311735	0	0	1.8608454333713267	3.1070229185913885	ISG15;IRAK3;A2M;USP18
GO:0030509	BMP signaling pathway (GO:0030509)	6/65	0.1893577873265085	0.4455993327706604	0	0	1.6090967603518558	2.677725271703499	TMEM100;TGFBR3;BMP8B;SMAD9;RGMA;BMP5
GO:1904377	positive regulation of protein localization to cell periphery (GO:1904377)	5/52	0.19606562708082326	0.45990967825161383	0	0	1.6829320799397223	2.742011072480708	CLIP3;ATP2B4;SORBS1;EPHB2;EPHA3
GO:1903078	positive regulation of protein localization to plasma membrane (GO:1903078)	5/52	0.19606562708082326	0.45990967825161383	0	0	1.6829320799397223	2.742011072480708	CLIP3;ATP2B4;SORBS1;EPHB2;EPHA3
GO:0022603	regulation of anatomical structure morphogenesis (GO:0022603)	10/123	0.19751956849541627	0.45990967825161383	0	0	1.4009426539680636	2.2722135730625985	MEF2C;SFRP1;IL6;PID1;SDC2;LRRK2;TNIK;FGF2;FERMT2;ZNF135
GO:2001237	negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	7/80	0.1984475241510799	0.45990967825161383	0	0	1.517400962606442	2.453987232420818	EYA4;IFI6;BCL2;FAIM2;BRCA1;IGF1;BMP5
GO:0033043	regulation of organelle organization (GO:0033043)	7/80	0.1984475241510799	0.45990967825161383	0	0	1.517400962606442	2.453987232420818	CDT1;CLIC4;ZEB2;SYT11;PDE2A;NEXN;MAPK15
GO:1903076	regulation of protein localization to plasma membrane (GO:1903076)	7/80	0.1984475241510799	0.45990967825161383	0	0	1.517400962606442	2.453987232420818	CLIP3;LRRC15;PID1;ATP2B4;SORBS1;EPHB2;EPHA3
GO:0001656	metanephros development (GO:0001656)	3/26	0.19959396279789351	0.45990967825161383	0	0	2.062582345191041	3.323789906078957	SOX17;SIX4;SIX1
GO:1903131	mononuclear cell differentiation (GO:1903131)	3/26	0.19959396279789351	0.45990967825161383	0	0	2.062582345191041	3.323789906078957	TRPM2;AXL;GAS6
GO:0032691	negative regulation of interleukin-1 beta production (GO:0032691)	3/26	0.19959396279789351	0.45990967825161383	0	0	2.062582345191041	3.323789906078957	NLRP3;IGF1;CX3CL1
GO:1902230	negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902230)	3/26	0.19959396279789351	0.45990967825161383	0	0	2.062582345191041	3.323789906078957	CXCL12;BCL2;CLU
GO:0016242	negative regulation of macroautophagy (GO:0016242)	3/26	0.19959396279789351	0.45990967825161383	0	0	2.062582345191041	3.323789906078957	LRRK2;FEZ1;NUPR1
GO:0051491	positive regulation of filopodium assembly (GO:0051491)	3/26	0.19959396279789351	0.45990967825161383	0	0	2.062582345191041	3.323789906078957	CCL21;PALM;AGRN
GO:0031062	positive regulation of histone methylation (GO:0031062)	3/26	0.19959396279789351	0.45990967825161383	0	0	2.062582345191041	3.323789906078957	MYB;DNMT3B;BRCA1
GO:0006029	proteoglycan metabolic process (GO:0006029)	3/26	0.19959396279789351	0.45990967825161383	0	0	2.062582345191041	3.323789906078957	CSGALNACT1;IGF1;ADAMTS12
GO:0090025	regulation of monocyte chemotaxis (GO:0090025)	3/26	0.19959396279789351	0.45990967825161383	0	0	2.062582345191041	3.323789906078957	CXCL12;DUSP1;SLIT2
GO:0042573	retinoic acid metabolic process (GO:0042573)	3/26	0.19959396279789351	0.45990967825161383	0	0	2.062582345191041	3.323789906078957	ADH1C;ADH1B;BCO2
GO:0043542	endothelial cell migration (GO:0043542)	4/39	0.20068255458566436	0.45990967825161383	0	0	1.8075821398483571	2.903032860901425	NR4A1;STARD13;EGR3;TNFSF12
GO:0031324	negative regulation of cellular metabolic process (GO:0031324)	4/39	0.20068255458566436	0.45990967825161383	0	0	1.8075821398483571	2.903032860901425	EDNRB;ITGB3;PTX3;BRCA1
GO:0050709	negative regulation of protein secretion (GO:0050709)	4/39	0.20068255458566436	0.45990967825161383	0	0	1.8075821398483571	2.903032860901425	SFRP1;INHBB;ADRA2A;CD200
GO:0042476	odontogenesis (GO:0042476)	4/39	0.20068255458566436	0.45990967825161383	0	0	1.8075821398483571	2.903032860901425	MSX1;INHBA;PITX2;AQP1
GO:0050999	regulation of nitric-oxide synthase activity (GO:0050999)	4/39	0.20068255458566436	0.45990967825161383	0	0	1.8075821398483571	2.903032860901425	CAV1;ATP2B4;NOSTRIN;CYGB
GO:0035904	aorta development (GO:0035904)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	PDE2A;ADAMTS9
GO:0003171	atrioventricular valve development (GO:0003171)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	SLIT3;TGFBR2
GO:0001569	branching involved in blood vessel morphogenesis (GO:0001569)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	SEMA3E;TGFBR2
GO:0008643	carbohydrate transport (GO:0008643)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	SLC26A6;AQP1
GO:0019934	cGMP-mediated signaling (GO:0019934)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	PDE2A;AQP1
GO:0016569	covalent chromatin modification (GO:0016569)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	HELLS;AURKB
GO:0003015	heart process (GO:0003015)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	ACTC1;SGCD
GO:0002768	immune response-regulating cell surface receptor signaling pathway (GO:0002768)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	KIT;MICB
GO:0050892	intestinal absorption (GO:0050892)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	ADRA2A;SLC26A6
GO:0034374	low-density lipoprotein particle remodeling (GO:0034374)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	PLA2G2A;AGTR1
GO:0050819	negative regulation of coagulation (GO:0050819)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	TFPI;CD34
GO:0031280	negative regulation of cyclase activity (GO:0031280)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	EDNRB;PALM
GO:0009141	nucleoside triphosphate metabolic process (GO:0009141)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	ENPP1;AK4
GO:0070262	peptidyl-serine dephosphorylation (GO:0070262)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	DUSP1;PPP2R2B
GO:0046638	positive regulation of alpha-beta T cell differentiation (GO:0046638)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	NCKAP1L;TGFBR2
GO:1900078	positive regulation of cellular response to insulin stimulus (GO:1900078)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	SORBS1;PRKCZ
GO:0045725	positive regulation of glycogen biosynthetic process (GO:0045725)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	SORBS1;IGF1
GO:1900273	positive regulation of long-term synaptic potentiation (GO:1900273)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	RELN;EPHB2
GO:1901018	positive regulation of potassium ion transmembrane transporter activity (GO:1901018)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	ANK2;ATP1B2
GO:0043243	positive regulation of protein-containing complex disassembly (GO:0043243)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	FYCO1;ADRB2
GO:0060191	regulation of lipase activity (GO:0060191)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	SNCA;GPIHBP1
GO:0051769	regulation of nitric-oxide synthase biosynthetic process (GO:0051769)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	IL33;CCL2
GO:0090036	regulation of protein kinase C signaling (GO:0090036)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	DGKG;MYADM
GO:1905897	regulation of response to endoplasmic reticulum stress (GO:1905897)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	NUPR1;CLU
GO:0048385	regulation of retinoic acid receptor signaling pathway (GO:0048385)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	KLF2;EZH2
GO:0051930	regulation of sensory perception of pain (GO:0051930)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	TMEM100;MGLL
GO:0062009	secondary palate development (GO:0062009)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	TGFBR3;TGFBR2
GO:0046903	secretion (GO:0046903)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	NPR1;FBLN5
GO:0006706	steroid catabolic process (GO:0006706)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	SPP1;HSD17B6
GO:0008272	sulfate transport (GO:0008272)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	RACGAP1;SLC26A6
GO:0048538	thymus development (GO:0048538)	2/14	0.20132365098661936	0.45990967825161383	0	0	2.634847210541071	4.223242355084765	HAND2;SIX1
GO:0098916	anterograde trans-synaptic signaling (GO:0098916)	18/244	0.2053461668294489	0.46883529325555073	0	0	1.2617748907951023	1.9974629679082507	DTNA;GAD1;NRXN1;NRXN2;CACNB2;CACNB4;DLG2;PRKAR2B;NOVA1;RPS6KA2;KCNMB1;MPZ;PLP1;PMP22;NPTX1;PDE7B;KCNK3;SNCA
GO:0032722	positive regulation of chemokine production (GO:0032722)	5/53	0.20671395098509562	0.47142844938464	0	0	1.6477831646992693	2.5975972171421815	EGR1;IL33;IL6;TSLP;IL6R
GO:0050766	positive regulation of phagocytosis (GO:0050766)	5/53	0.20671395098509562	0.47142844938464	0	0	1.6477831646992693	2.5975972171421815	C3;TUB;CCL2;NCKAP1L;GAS6
GO:0043547	positive regulation of GTPase activity (GO:0043547)	16/214	0.20714215733415414	0.4721400602389246	0	0	1.2799312271652696	2.015059690389321	RTN4R;ARHGAP11A;CCL21;ARHGEF15;RASGRP2;CX3CL1;RAP1GAP;ARHGAP24;SFRP1;CCL2;AGRN;ECT2;FERMT2;RAPGEF3;EZH2;GARNL3
GO:0018210	peptidyl-threonine modification (GO:0018210)	6/67	0.20804268726337757	0.4739268391470664	0	0	1.5561734799750986	2.4432110269194913	SBK1;LRRK2;CHEK1;CDK1;TGFBR2;CIT
GO:0045859	regulation of protein kinase activity (GO:0045859)	9/110	0.2084975563891658	0.4746969575157254	0	0	1.410363371362517	2.2112071242340856	TSPYL2;WWTR1;CENPE;RELN;CCL21;PRKAG2;ECT2;GAS6;SNCA
GO:0050708	regulation of protein secretion (GO:0050708)	10/125	0.21109932988356028	0.48035144269137126	0	0	1.3764311747597835	2.1409375226320475	PER2;MYOM1;IL6;ITPR1;CACNA1C;IGF1;APBB1;ADRA2A;RAPGEF3;DISP1
GO:0072676	lymphocyte migration (GO:0072676)	4/40	0.2132925063668596	0.4850703670256952	0	0	1.757277918187775	2.7151539198624968	CCL21;S1PR1;CCL2;CX3CL1
GO:0002526	acute inflammatory response (GO:0002526)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	IL6;C2CD4B;IL6R
GO:0050650	chondroitin sulfate proteoglycan biosynthetic process (GO:0050650)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	CSGALNACT1;CSPG4;DCN
GO:2000352	negative regulation of endothelial cell apoptotic process (GO:2000352)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	ANGPT1;NDNF;GAS6
GO:0015949	nucleobase-containing small molecule interconversion (GO:0015949)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	RRM2;AK4;TYMS
GO:0045648	positive regulation of erythrocyte differentiation (GO:0045648)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	TAL1;NCKAP1L;INHBA
GO:0051149	positive regulation of muscle cell differentiation (GO:0051149)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	MEF2C;MYOCD;BOC
GO:0045429	positive regulation of nitric oxide biosynthetic process (GO:0045429)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	KLF4;CLU;KLF2
GO:0051785	positive regulation of nuclear division (GO:0051785)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	NUSAP1;IGF1;AURKA
GO:0007176	regulation of epidermal growth factor-activated receptor activity (GO:0007176)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	AREG;ADRA2A;HBEGF
GO:0034121	regulation of toll-like receptor signaling pathway (GO:0034121)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	IRAK3;SMPDL3B;BIRC3
GO:2000677	regulation of transcription regulatory region DNA binding (GO:2000677)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	PER2;HAND2;IGF1
GO:1901342	regulation of vasculature development (GO:1901342)	3/27	0.21532437481377462	0.4864248244820345	0	0	1.9765361952861953	3.0351880901690924	IL6;SFRP1;FGF2
GO:0008277	regulation of G protein-coupled receptor signaling pathway (GO:0008277)	7/82	0.21557285518022754	0.4867156019180248	0	0	1.4767792792792793	2.2660533448397655	C3;RGS5;RGS2;GRK5;GNG7;RGS11;MGLL
GO:0002690	positive regulation of leukocyte chemotaxis (GO:0002690)	5/54	0.21754671940165612	0.4907954981076119	0	0	1.6140688990604675	2.462006517179288	IL6;CXCL12;IL34;GAS6;IL6R
GO:0045637	regulation of myeloid cell differentiation (GO:0045637)	6/68	0.21762142903295195	0.4907954981076119	0	0	1.5309922417313189	2.3347605503945292	CSF3;MEF2C;NR4A3;PRKCB;ZBTB16;MYL9
GO:0006953	acute-phase response (GO:0006953)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	IL6;IL6R
GO:0055003	cardiac myofibril assembly (GO:0055003)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	PDGFRA;ACTC1
GO:0071243	cellular response to arsenic-containing substance (GO:0071243)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	CPEB2;ATF3
GO:0071391	cellular response to estrogen stimulus (GO:0071391)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	SFRP1;ARID5A
GO:0071360	cellular response to exogenous dsRNA (GO:0071360)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	COLEC12;CAV1
GO:0050974	detection of mechanical stimulus involved in sensory perception (GO:0050974)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	COL11A1;KIT
GO:0071786	endoplasmic reticulum tubular network organization (GO:0071786)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	REEP1;REEP2
GO:0051293	establishment of spindle localization (GO:0051293)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	ESPL1;NUSAP1
GO:0001574	ganglioside biosynthetic process (GO:0001574)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	ST6GALNAC3;ST6GALNAC6
GO:1905517	macrophage migration (GO:1905517)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	EDNRB;CCL2
GO:0061180	mammary gland epithelium development (GO:0061180)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	ID2;WNT2
GO:0086013	membrane repolarization during cardiac muscle cell action potential (GO:0086013)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	KCNH2;KCND3
GO:0031573	mitotic intra-S DNA damage checkpoint signaling (GO:0031573)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	EME1;FANCD2
GO:0060766	negative regulation of androgen receptor signaling pathway (GO:0060766)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	SFRP1;TCF21
GO:0051271	negative regulation of cellular component movement (GO:0051271)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	TGFBR3;FBLN1
GO:1902236	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	LRRK2;CREB3L1
GO:0002695	negative regulation of leukocyte activation (GO:0002695)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	LRFN5;CD200
GO:0010955	negative regulation of protein processing (GO:0010955)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	LRRK2;CHAC1
GO:0051444	negative regulation of ubiquitin-protein transferase activity (GO:0051444)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	BAG2;MAD2L1
GO:0001890	placenta development (GO:0001890)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	E2F7;E2F8
GO:0043517	positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	MSX1;HIC1
GO:1905168	positive regulation of double-strand break repair via homologous recombination (GO:1905168)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	RAD51AP1;TIMELESS
GO:0070875	positive regulation of glycogen metabolic process (GO:0070875)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	SORBS1;IGF1
GO:0032816	positive regulation of natural killer cell activation (GO:0032816)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	AXL;GAS6
GO:0051047	positive regulation of secretion (GO:0051047)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	NPR1;AQP1
GO:1905906	regulation of amyloid fibril formation (GO:1905906)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	CLU;CRYAB
GO:0090189	regulation of branching involved in ureteric bud morphogenesis (GO:0090189)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	SIX4;SIX1
GO:2000765	regulation of cytoplasmic translation (GO:2000765)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	CPEB2;RBM24
GO:2001026	regulation of endothelial cell chemotaxis (GO:2001026)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	SMOC2;FGF2
GO:0060211	regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)	2/15	0.22367839097251943	0.4961948585765933	0	0	2.432037264669729	3.6420877101398155	BTG2;ZFP36
GO:0006639	acylglycerol metabolic process (GO:0006639)	4/41	0.22611418410035183	0.5005054706883605	0	0	1.7096928436439809	2.541826283126716	DGKG;CAV1;APOC1;MGLL
GO:0098657	import into cell (GO:0098657)	4/41	0.22611418410035183	0.5005054706883605	0	0	1.7096928436439809	2.541826283126716	SLC5A6;ATP1A2;SLC19A1;SLC29A2
GO:0051489	regulation of filopodium assembly (GO:0051489)	4/41	0.22611418410035183	0.5005054706883605	0	0	1.7096928436439809	2.541826283126716	TRPM2;CCL21;PALM;AGRN
GO:0030217	T cell differentiation (GO:0030217)	4/41	0.22611418410035183	0.5005054706883605	0	0	1.7096928436439809	2.541826283126716	KIT;LEPR;RHOH;SOX4
GO:1903321	negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	5/55	0.2285504576848697	0.5056227871700111	0	0	1.5817032040472176	2.3345911954327594	PER2;BAG2;CAV1;ISG15;SOX4
GO:0005977	glycogen metabolic process (GO:0005977)	3/28	0.2313027190466732	0.5092168202630986	0	0	1.8973737373737374	2.777808191299987	PER2;PRKAG2;PYGM
GO:0018146	keratan sulfate biosynthetic process (GO:0018146)	3/28	0.2313027190466732	0.5092168202630986	0	0	1.8973737373737374	2.777808191299987	OMD;OGN;PRELP
GO:0007159	leukocyte cell-cell adhesion (GO:0007159)	3/28	0.2313027190466732	0.5092168202630986	0	0	1.8973737373737374	2.777808191299987	SELP;NT5E;SELE
GO:1904407	positive regulation of nitric oxide metabolic process (GO:1904407)	3/28	0.2313027190466732	0.5092168202630986	0	0	1.8973737373737374	2.777808191299987	KLF4;CLU;KLF2
GO:1903036	positive regulation of response to wounding (GO:1903036)	3/28	0.2313027190466732	0.5092168202630986	0	0	1.8973737373737374	2.777808191299987	ADRA2A;MYLK;HBEGF
GO:0002637	regulation of immunoglobulin production (GO:0002637)	3/28	0.2313027190466732	0.5092168202630986	0	0	1.8973737373737374	2.777808191299987	IL6;EPHB2;CD22
GO:0061178	regulation of insulin secretion involved in cellular response to glucose stimulus (GO:0061178)	3/28	0.2313027190466732	0.5092168202630986	0	0	1.8973737373737374	2.777808191299987	ABCA12;ADRA2A;ADCY5
GO:2000026	regulation of multicellular organismal development (GO:2000026)	3/28	0.2313027190466732	0.5092168202630986	0	0	1.8973737373737374	2.777808191299987	RACGAP1;SOX17;CDK1
GO:0072348	sulfur compound transport (GO:0072348)	3/28	0.2313027190466732	0.5092168202630986	0	0	1.8973737373737374	2.777808191299987	SLC5A6;RACGAP1;SLC26A6
GO:0006898	receptor-mediated endocytosis (GO:0006898)	11/143	0.23259516468518288	0.5117849211048096	0	0	1.318997175141243	1.9236991161787225	COLEC12;COLEC11;TFRC;FCHO1;CAV1;TMEM108;MASP1;ADRB2;RAMP1;PDLIM7;SNCA
GO:0051225	spindle assembly (GO:0051225)	7/84	0.23320931119938906	0.5128585718151067	0	0	1.4382678132678133	2.0938574620007766	TPX2;KIFC1;STARD9;RCC1;FLNA;NEK2;KIF11
GO:0009411	response to UV (GO:0009411)	8/99	0.2366629519851247	0.5135568324843164	0	0	1.3909877105143378	2.0045778357610087	MFAP4;SCARA3;FEN1;MYC;DTL;CDC25A;AURKB;AQP1
GO:0030593	neutrophil chemotaxis (GO:0030593)	6/70	0.23720638508798583	0.5135568324843164	0	0	1.482990506329114	2.133763360936236	CCL21;PDE4B;CCL2;NCKAP1L;CXCL2;CX3CL1
GO:1902041	regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	4/42	0.23912537062103048	0.5135568324843164	0	0	1.664612246707755	2.381672771962835	SFRP1;FAIM2;BRCA1;BMP5
GO:0051960	regulation of nervous system development (GO:0051960)	4/42	0.23912537062103048	0.5135568324843164	0	0	1.664612246707755	2.381672771962835	PER2;LGI4;KIF14;CX3CL1
GO:0048514	blood vessel morphogenesis (GO:0048514)	5/56	0.2397115943504393	0.5135568324843164	0	0	1.5506067519756639	2.2147607263403284	TGFBR3;SOX17;CAV1;RASIP1;TGFBR2
GO:0070098	chemokine-mediated signaling pathway (GO:0070098)	5/56	0.2397115943504393	0.5135568324843164	0	0	1.5506067519756639	2.2147607263403284	CXCL12;CCL21;CCL2;CXCL2;CX3CL1
GO:0031348	negative regulation of defense response (GO:0031348)	7/85	0.2422026962785813	0.5135568324843164	0	0	1.4197526853776854	2.013181360713226	PTGER4;LRFN5;PTGIS;NLRP3;IRAK3;SMPDL3B;KLF4
GO:0061158	3'-UTR-mediated mRNA destabilization (GO:0061158)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	ZFP36;RBM24
GO:0071384	cellular response to corticosteroid stimulus (GO:0071384)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	ZFP36;FAM107A
GO:0051873	killing by host of symbiont cells (GO:0051873)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	CFHR1;KRT6A
GO:0060485	mesenchyme development (GO:0060485)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	FOXF1;MEOX1
GO:0007064	mitotic sister chromatid cohesion (GO:0007064)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	DSCC1;CDCA5
GO:0008156	negative regulation of DNA replication (GO:0008156)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	TSPYL2;CDC6
GO:0031057	negative regulation of histone modification (GO:0031057)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	BRCA1;SNCA
GO:0051350	negative regulation of lyase activity (GO:0051350)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	EDNRB;PALM
GO:0010544	negative regulation of platelet activation (GO:0010544)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	PDGFRA;PRKG1
GO:0046426	negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	SOCS3;CAV1
GO:0060339	negative regulation of type I interferon-mediated signaling pathway (GO:0060339)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	ISG15;USP18
GO:0021915	neural tube development (GO:0021915)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	STIL;SOX4
GO:2000353	positive regulation of endothelial cell apoptotic process (GO:2000353)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	ECSCR;CCL2
GO:0061081	positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	NR4A3;KIT
GO:0060143	positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	EHD2;RAPGEF3
GO:0031935	regulation of chromatin silencing (GO:0031935)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	CDC45;ATAD2
GO:0032656	regulation of interleukin-13 production (GO:0032656)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	TSLP;PRKCZ
GO:0002694	regulation of leukocyte activation (GO:0002694)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	PLA2G2A;CD200
GO:0045655	regulation of monocyte differentiation (GO:0045655)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	IL34;MYC
GO:0000712	resolution of meiotic recombination intermediates (GO:0000712)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	TOP2A;EME1
GO:0046683	response to organophosphorus (GO:0046683)	2/16	0.24620491339989245	0.5135568324843164	0	0	2.2582001682085786	3.1650732769422483	ABCC9;TYMS
